"time","Presens_data.pH_value","position"
"2021-09-15T20:33:27.000Z","6.82","7"
"2021-09-15T20:33:27.000Z","6.83","8"
"2021-09-15T20:33:27.000Z","6.87","9"
"2021-09-15T20:34:26.000Z","6.8","0"
"2021-09-15T20:34:26.000Z","6.88","1"
"2021-09-15T20:34:26.000Z","6.81","10"
"2021-09-15T20:34:26.000Z","6.83","11"
"2021-09-15T20:34:26.000Z","6.88","12"
"2021-09-15T20:34:26.000Z","6.82","13"
"2021-09-15T20:34:26.000Z","6.81","14"
"2021-09-15T20:34:26.000Z","6.82","15"
"2021-09-15T20:34:26.000Z","6.86","16"
"2021-09-15T20:34:26.000Z","6.91","17"
"2021-09-15T20:34:26.000Z","6.87","18"
"2021-09-15T20:34:26.000Z","6.83","19"
"2021-09-15T20:34:26.000Z","6.84","2"
"2021-09-15T20:34:26.000Z","6.86","20"
"2021-09-15T20:34:26.000Z","6.89","21"
"2021-09-15T20:34:26.000Z","6.89","22"
"2021-09-15T20:34:26.000Z","6.88","23"
"2021-09-15T20:34:26.000Z","6.79","24"
"2021-09-15T20:34:26.000Z","6.88","25"
"2021-09-15T20:34:26.000Z","6.81","26"
"2021-09-15T20:34:26.000Z","6.89","27"
"2021-09-15T20:34:26.000Z","6.88","28"
"2021-09-15T20:34:26.000Z","6.87","29"
"2021-09-15T20:34:26.000Z","6.84","3"
"2021-09-15T20:34:26.000Z","6.82","30"
"2021-09-15T20:34:26.000Z","6.8","31"
"2021-09-15T20:34:26.000Z","6.85","32"
"2021-09-15T20:34:26.000Z","6.83","33"
"2021-09-15T20:34:26.000Z","6.87","34"
"2021-09-15T20:34:26.000Z","6.87","35"
"2021-09-15T20:34:26.000Z","6.8","36"
"2021-09-15T20:34:26.000Z","6.85","37"
"2021-09-15T20:34:26.000Z","6.86","38"
"2021-09-15T20:34:26.000Z","6.85","39"
"2021-09-15T20:34:26.000Z","6.83","4"
"2021-09-15T20:34:26.000Z","6.82","40"
"2021-09-15T20:34:26.000Z","6.84","41"
"2021-09-15T20:34:26.000Z","6.69","42"
"2021-09-15T20:34:26.000Z","6.78","43"
"2021-09-15T20:34:26.000Z","6.83","44"
"2021-09-15T20:34:26.000Z","6.8","45"
"2021-09-15T20:34:26.000Z","6.84","46"
"2021-09-15T20:34:26.000Z","6.77","47"
"2021-09-15T20:34:26.000Z","6.83","5"
"2021-09-15T20:34:26.000Z","6.83","6"
"2021-09-15T20:34:26.000Z","6.83","7"
"2021-09-15T20:34:26.000Z","6.84","8"
"2021-09-15T20:34:26.000Z","6.88","9"
"2021-09-15T20:35:26.000Z","6.81","0"
"2021-09-15T20:35:26.000Z","6.89","1"
"2021-09-15T20:35:26.000Z","6.82","10"
"2021-09-15T20:35:26.000Z","6.84","11"
"2021-09-15T20:35:26.000Z","6.89","12"
"2021-09-15T20:35:26.000Z","6.83","13"
"2021-09-15T20:35:26.000Z","6.82","14"
"2021-09-15T20:35:26.000Z","6.83","15"
"2021-09-15T20:35:26.000Z","6.87","16"
"2021-09-15T20:35:26.000Z","6.92","17"
"2021-09-15T20:35:26.000Z","6.88","18"
"2021-09-15T20:35:26.000Z","6.85","19"
"2021-09-15T20:35:26.000Z","6.85","2"
"2021-09-15T20:35:26.000Z","6.87","20"
"2021-09-15T20:35:26.000Z","6.9","21"
"2021-09-15T20:35:26.000Z","6.9","22"
"2021-09-15T20:35:26.000Z","6.89","23"
"2021-09-15T20:35:26.000Z","6.8","24"
"2021-09-15T20:35:26.000Z","6.89","25"
"2021-09-15T20:35:26.000Z","6.81","26"
"2021-09-15T20:35:26.000Z","6.91","27"
"2021-09-15T20:35:26.000Z","6.89","28"
"2021-09-15T20:35:26.000Z","6.88","29"
"2021-09-15T20:35:26.000Z","6.85","3"
"2021-09-15T20:35:26.000Z","6.82","30"
"2021-09-15T20:35:26.000Z","6.81","31"
"2021-09-15T20:35:26.000Z","6.86","32"
"2021-09-15T20:35:26.000Z","6.84","33"
"2021-09-15T20:35:26.000Z","6.88","34"
"2021-09-15T20:35:26.000Z","6.88","35"
"2021-09-15T20:35:26.000Z","6.8","36"
"2021-09-15T20:35:26.000Z","6.86","37"
"2021-09-15T20:35:26.000Z","6.87","38"
"2021-09-15T20:35:26.000Z","6.86","39"
"2021-09-15T20:35:26.000Z","6.84","4"
"2021-09-15T20:35:26.000Z","6.82","40"
"2021-09-15T20:35:26.000Z","6.85","41"
"2021-09-15T20:35:26.000Z","6.66","42"
"2021-09-15T20:35:26.000Z","6.79","43"
"2021-09-15T20:35:26.000Z","6.84","44"
"2021-09-15T20:35:26.000Z","6.81","45"
"2021-09-15T20:35:26.000Z","6.85","46"
"2021-09-15T20:35:26.000Z","6.78","47"
"2021-09-15T20:35:26.000Z","6.84","5"
"2021-09-15T20:35:26.000Z","6.84","6"
"2021-09-15T20:35:26.000Z","6.83","7"
"2021-09-15T20:35:26.000Z","6.85","8"
"2021-09-15T20:35:26.000Z","6.89","9"
"2021-09-15T20:36:25.000Z","6.88","0"
"2021-09-15T20:36:25.000Z","6.9","1"
"2021-09-15T20:36:25.000Z","6.89","10"
"2021-09-15T20:36:25.000Z","6.9","11"
"2021-09-15T20:36:25.000Z","6.91","12"
"2021-09-15T20:36:25.000Z","6.89","13"
"2021-09-15T20:36:25.000Z","6.87","14"
"2021-09-15T20:36:25.000Z","6.88","15"
"2021-09-15T20:36:25.000Z","6.88","16"
"2021-09-15T20:36:25.000Z","6.94","17"
"2021-09-15T20:36:25.000Z","6.9","18"
"2021-09-15T20:36:25.000Z","6.9","19"
"2021-09-15T20:36:25.000Z","6.9","2"
"2021-09-15T20:36:25.000Z","6.89","20"
"2021-09-15T20:36:25.000Z","6.92","21"
"2021-09-15T20:36:25.000Z","6.91","22"
"2021-09-15T20:36:25.000Z","6.9","23"
"2021-09-15T20:36:25.000Z","6.86","24"
"2021-09-15T20:36:25.000Z","6.9","25"
"2021-09-15T20:36:25.000Z","6.87","26"
"2021-09-15T20:36:25.000Z","6.92","27"
"2021-09-15T20:36:25.000Z","6.91","28"
"2021-09-15T20:36:25.000Z","6.9","29"
"2021-09-15T20:36:25.000Z","6.9","3"
"2021-09-15T20:36:25.000Z","6.89","30"
"2021-09-15T20:36:25.000Z","6.87","31"
"2021-09-15T20:36:25.000Z","6.87","32"
"2021-09-15T20:36:25.000Z","6.89","33"
"2021-09-15T20:36:25.000Z","6.89","34"
"2021-09-15T20:36:25.000Z","6.88","35"
"2021-09-15T20:36:25.000Z","6.87","36"
"2021-09-15T20:36:25.000Z","6.87","37"
"2021-09-15T20:36:25.000Z","6.88","38"
"2021-09-15T20:36:25.000Z","6.86","39"
"2021-09-15T20:36:25.000Z","6.9","4"
"2021-09-15T20:36:25.000Z","6.87","40"
"2021-09-15T20:36:25.000Z","6.87","41"
"2021-09-15T20:36:25.000Z","6.63","42"
"2021-09-15T20:36:25.000Z","6.84","43"
"2021-09-15T20:36:25.000Z","6.89","44"
"2021-09-15T20:36:25.000Z","6.85","45"
"2021-09-15T20:36:25.000Z","6.89","46"
"2021-09-15T20:36:25.000Z","6.82","47"
"2021-09-15T20:36:25.000Z","6.89","5"
"2021-09-15T20:36:25.000Z","6.89","6"
"2021-09-15T20:36:25.000Z","6.88","7"
"2021-09-15T20:36:25.000Z","6.89","8"
"2021-09-15T20:36:25.000Z","6.9","9"
"2021-09-15T20:37:25.000Z","6.91","0"
"2021-09-15T20:37:25.000Z","6.91","1"
"2021-09-15T20:37:25.000Z","6.93","10"
"2021-09-15T20:37:25.000Z","6.93","11"
"2021-09-15T20:37:25.000Z","6.92","12"
"2021-09-15T20:37:25.000Z","6.91","13"
"2021-09-15T20:37:25.000Z","6.9","14"
"2021-09-15T20:37:25.000Z","6.91","15"
"2021-09-15T20:37:25.000Z","6.9","16"
"2021-09-15T20:37:25.000Z","6.95","17"
"2021-09-15T20:37:25.000Z","6.91","18"
"2021-09-15T20:37:25.000Z","6.93","19"
"2021-09-15T20:37:25.000Z","6.92","2"
"2021-09-15T20:37:25.000Z","6.9","20"
"2021-09-15T20:37:25.000Z","6.93","21"
"2021-09-15T20:37:25.000Z","6.93","22"
"2021-09-15T20:37:25.000Z","6.92","23"
"2021-09-15T20:37:25.000Z","6.9","24"
"2021-09-15T20:37:25.000Z","6.92","25"
"2021-09-15T20:37:25.000Z","6.91","26"
"2021-09-15T20:37:25.000Z","6.93","27"
"2021-09-15T20:37:25.000Z","6.92","28"
"2021-09-15T20:37:25.000Z","6.91","29"
"2021-09-15T20:37:25.000Z","6.93","3"
"2021-09-15T20:37:25.000Z","6.94","30"
"2021-09-15T20:37:25.000Z","6.92","31"
"2021-09-15T20:37:25.000Z","6.88","32"
"2021-09-15T20:37:25.000Z","6.94","33"
"2021-09-15T20:37:25.000Z","6.9","34"
"2021-09-15T20:37:25.000Z","6.89","35"
"2021-09-15T20:37:25.000Z","6.92","36"
"2021-09-15T20:37:25.000Z","6.89","37"
"2021-09-15T20:37:25.000Z","6.89","38"
"2021-09-15T20:37:25.000Z","6.87","39"
"2021-09-15T20:37:25.000Z","6.93","4"
"2021-09-15T20:37:25.000Z","6.92","40"
"2021-09-15T20:37:25.000Z","6.91","41"
"2021-09-15T20:37:25.000Z","6.6","42"
"2021-09-15T20:37:25.000Z","6.9","43"
"2021-09-15T20:37:25.000Z","6.96","44"
"2021-09-15T20:37:25.000Z","6.93","45"
"2021-09-15T20:37:25.000Z","6.95","46"
"2021-09-15T20:37:25.000Z","6.9","47"
"2021-09-15T20:37:25.000Z","6.92","5"
"2021-09-15T20:37:25.000Z","6.91","6"
"2021-09-15T20:37:25.000Z","6.9","7"
"2021-09-15T20:37:25.000Z","6.91","8"
"2021-09-15T20:37:25.000Z","6.92","9"
"2021-09-15T20:38:24.000Z","6.93","0"
"2021-09-15T20:38:24.000Z","6.93","1"
"2021-09-15T20:38:24.000Z","6.94","10"
"2021-09-15T20:38:24.000Z","6.94","11"
"2021-09-15T20:38:24.000Z","6.93","12"
"2021-09-15T20:38:24.000Z","6.93","13"
"2021-09-15T20:38:24.000Z","6.92","14"
"2021-09-15T20:38:24.000Z","6.92","15"
"2021-09-15T20:38:24.000Z","6.91","16"
"2021-09-15T20:38:24.000Z","6.96","17"
"2021-09-15T20:38:24.000Z","6.92","18"
"2021-09-15T20:38:24.000Z","6.95","19"
"2021-09-15T20:38:24.000Z","6.94","2"
"2021-09-15T20:38:24.000Z","6.91","20"
"2021-09-15T20:38:24.000Z","6.94","21"
"2021-09-15T20:38:24.000Z","6.94","22"
"2021-09-15T20:38:24.000Z","6.93","23"
"2021-09-15T20:38:24.000Z","6.92","24"
"2021-09-15T20:38:24.000Z","6.94","25"
"2021-09-15T20:38:24.000Z","6.93","26"
"2021-09-15T20:38:24.000Z","6.94","27"
"2021-09-15T20:38:24.000Z","6.93","28"
"2021-09-15T20:38:24.000Z","6.92","29"
"2021-09-15T20:38:24.000Z","6.94","3"
"2021-09-15T20:38:24.000Z","6.96","30"
"2021-09-15T20:38:24.000Z","6.94","31"
"2021-09-15T20:38:24.000Z","6.9","32"
"2021-09-15T20:38:24.000Z","6.97","33"
"2021-09-15T20:38:24.000Z","6.92","34"
"2021-09-15T20:38:24.000Z","6.91","35"
"2021-09-15T20:38:24.000Z","6.94","36"
"2021-09-15T20:38:24.000Z","6.9","37"
"2021-09-15T20:38:24.000Z","6.9","38"
"2021-09-15T20:38:24.000Z","6.89","39"
"2021-09-15T20:38:24.000Z","6.94","4"
"2021-09-15T20:38:24.000Z","6.94","40"
"2021-09-15T20:38:24.000Z","6.93","41"
"2021-09-15T20:38:24.000Z","6.57","42"
"2021-09-15T20:38:24.000Z","6.92","43"
"2021-09-15T20:38:24.000Z","6.98","44"
"2021-09-15T20:38:24.000Z","6.96","45"
"2021-09-15T20:38:24.000Z","6.98","46"
"2021-09-15T20:38:24.000Z","6.93","47"
"2021-09-15T20:38:24.000Z","6.93","5"
"2021-09-15T20:38:24.000Z","6.93","6"
"2021-09-15T20:38:24.000Z","6.91","7"
"2021-09-15T20:38:24.000Z","6.93","8"
"2021-09-15T20:38:24.000Z","6.93","9"
"2021-09-15T20:39:24.000Z","6.94","0"
"2021-09-15T20:39:24.000Z","6.94","1"
"2021-09-15T20:39:24.000Z","6.96","10"
"2021-09-15T20:39:24.000Z","6.95","11"
"2021-09-15T20:39:24.000Z","6.94","12"
"2021-09-15T20:39:24.000Z","6.94","13"
"2021-09-15T20:39:24.000Z","6.93","14"
"2021-09-15T20:39:24.000Z","6.93","15"
"2021-09-15T20:39:24.000Z","6.91","16"
"2021-09-15T20:39:24.000Z","6.97","17"
"2021-09-15T20:39:24.000Z","6.92","18"
"2021-09-15T20:39:24.000Z","6.96","19"
"2021-09-15T20:39:24.000Z","6.95","2"
"2021-09-15T20:39:24.000Z","6.92","20"
"2021-09-15T20:39:24.000Z","6.95","21"
"2021-09-15T20:39:24.000Z","6.95","22"
"2021-09-15T20:39:24.000Z","6.94","23"
"2021-09-15T20:39:24.000Z","6.93","24"
"2021-09-15T20:39:24.000Z","6.95","25"
"2021-09-15T20:39:24.000Z","6.93","26"
"2021-09-15T20:39:24.000Z","6.95","27"
"2021-09-15T20:39:24.000Z","6.94","28"
"2021-09-15T20:39:24.000Z","6.93","29"
"2021-09-15T20:39:24.000Z","6.95","3"
"2021-09-15T20:39:24.000Z","6.97","30"
"2021-09-15T20:39:24.000Z","6.95","31"
"2021-09-15T20:39:24.000Z","6.9","32"
"2021-09-15T20:39:24.000Z","6.98","33"
"2021-09-15T20:39:24.000Z","6.92","34"
"2021-09-15T20:39:24.000Z","6.92","35"
"2021-09-15T20:39:24.000Z","6.95","36"
"2021-09-15T20:39:24.000Z","6.91","37"
"2021-09-15T20:39:24.000Z","6.91","38"
"2021-09-15T20:39:24.000Z","6.9","39"
"2021-09-15T20:39:24.000Z","6.95","4"
"2021-09-15T20:39:24.000Z","6.95","40"
"2021-09-15T20:39:24.000Z","6.95","41"
"2021-09-15T20:39:24.000Z","6.55","42"
"2021-09-15T20:39:24.000Z","6.93","43"
"2021-09-15T20:39:24.000Z","7","44"
"2021-09-15T20:39:24.000Z","6.97","45"
"2021-09-15T20:39:24.000Z","7","46"
"2021-09-15T20:39:24.000Z","6.95","47"
"2021-09-15T20:39:24.000Z","6.94","5"
"2021-09-15T20:39:24.000Z","6.94","6"
"2021-09-15T20:39:24.000Z","6.92","7"
"2021-09-15T20:39:24.000Z","6.94","8"
"2021-09-15T20:39:24.000Z","6.94","9"
"2021-09-15T20:40:23.000Z","6.94","0"
"2021-09-15T20:40:23.000Z","6.95","1"
"2021-09-15T20:40:23.000Z","6.96","10"
"2021-09-15T20:40:23.000Z","6.95","11"
"2021-09-15T20:40:23.000Z","6.94","12"
"2021-09-15T20:40:23.000Z","6.94","13"
"2021-09-15T20:40:23.000Z","6.93","14"
"2021-09-15T20:40:23.000Z","6.94","15"
"2021-09-15T20:40:23.000Z","6.92","16"
"2021-09-15T20:40:23.000Z","6.98","17"
"2021-09-15T20:40:23.000Z","6.93","18"
"2021-09-15T20:40:23.000Z","6.97","19"
"2021-09-15T20:40:23.000Z","6.96","2"
"2021-09-15T20:40:23.000Z","6.92","20"
"2021-09-15T20:40:23.000Z","6.95","21"
"2021-09-15T20:40:23.000Z","6.96","22"
"2021-09-15T20:40:23.000Z","6.94","23"
"2021-09-15T20:40:23.000Z","6.94","24"
"2021-09-15T20:40:23.000Z","6.96","25"
"2021-09-15T20:40:23.000Z","6.94","26"
"2021-09-15T20:40:23.000Z","6.96","27"
"2021-09-15T20:40:23.000Z","6.95","28"
"2021-09-15T20:40:23.000Z","6.94","29"
"2021-09-15T20:40:23.000Z","6.95","3"
"2021-09-15T20:40:23.000Z","6.98","30"
"2021-09-15T20:40:23.000Z","6.96","31"
"2021-09-15T20:40:23.000Z","6.91","32"
"2021-09-15T20:40:23.000Z","6.99","33"
"2021-09-15T20:40:23.000Z","6.93","34"
"2021-09-15T20:40:23.000Z","6.93","35"
"2021-09-15T20:40:23.000Z","6.96","36"
"2021-09-15T20:40:23.000Z","6.91","37"
"2021-09-15T20:40:23.000Z","6.92","38"
"2021-09-15T20:40:23.000Z","6.9","39"
"2021-09-15T20:40:23.000Z","6.96","4"
"2021-09-15T20:40:23.000Z","6.96","40"
"2021-09-15T20:40:23.000Z","6.96","41"
"2021-09-15T20:40:23.000Z","6.52","42"
"2021-09-15T20:40:23.000Z","6.94","43"
"2021-09-15T20:40:23.000Z","7.01","44"
"2021-09-15T20:40:23.000Z","6.98","45"
"2021-09-15T20:40:23.000Z","7.01","46"
"2021-09-15T20:40:23.000Z","6.96","47"
"2021-09-15T20:40:23.000Z","6.95","5"
"2021-09-15T20:40:23.000Z","6.94","6"
"2021-09-15T20:40:23.000Z","6.93","7"
"2021-09-15T20:40:23.000Z","6.94","8"
"2021-09-15T20:40:23.000Z","6.94","9"
"2021-09-15T20:41:22.000Z","6.95","0"
"2021-09-15T20:41:22.000Z","6.95","1"
"2021-09-15T20:41:22.000Z","6.97","10"
"2021-09-15T20:41:22.000Z","6.96","11"
"2021-09-15T20:41:22.000Z","6.95","12"
"2021-09-15T20:41:22.000Z","6.95","13"
"2021-09-15T20:41:22.000Z","6.94","14"
"2021-09-15T20:41:22.000Z","6.94","15"
"2021-09-15T20:41:22.000Z","6.93","16"
"2021-09-15T20:41:22.000Z","6.98","17"
"2021-09-15T20:41:22.000Z","6.94","18"
"2021-09-15T20:41:22.000Z","6.97","19"
"2021-09-15T20:41:22.000Z","6.96","2"
"2021-09-15T20:41:22.000Z","6.93","20"
"2021-09-15T20:41:22.000Z","6.96","21"
"2021-09-15T20:41:22.000Z","6.98","22"
"2021-09-15T20:41:22.000Z","6.95","23"
"2021-09-15T20:41:22.000Z","6.94","24"
"2021-09-15T20:41:22.000Z","6.96","25"
"2021-09-15T20:41:22.000Z","6.95","26"
"2021-09-15T20:41:22.000Z","6.96","27"
"2021-09-15T20:41:22.000Z","6.96","28"
"2021-09-15T20:41:22.000Z","6.94","29"
"2021-09-15T20:41:22.000Z","6.96","3"
"2021-09-15T20:41:22.000Z","6.99","30"
"2021-09-15T20:41:22.000Z","6.97","31"
"2021-09-15T20:41:22.000Z","6.92","32"
"2021-09-15T20:41:22.000Z","6.99","33"
"2021-09-15T20:41:22.000Z","6.94","34"
"2021-09-15T20:41:22.000Z","6.94","35"
"2021-09-15T20:41:22.000Z","6.96","36"
"2021-09-15T20:41:22.000Z","6.92","37"
"2021-09-15T20:41:22.000Z","6.93","38"
"2021-09-15T20:41:22.000Z","6.91","39"
"2021-09-15T20:41:22.000Z","6.96","4"
"2021-09-15T20:41:22.000Z","6.97","40"
"2021-09-15T20:41:22.000Z","6.96","41"
"2021-09-15T20:41:22.000Z","6.51","42"
"2021-09-15T20:41:22.000Z","6.95","43"
"2021-09-15T20:41:22.000Z","7.02","44"
"2021-09-15T20:41:22.000Z","6.99","45"
"2021-09-15T20:41:22.000Z","7.02","46"
"2021-09-15T20:41:22.000Z","6.97","47"
"2021-09-15T20:41:22.000Z","6.95","5"
"2021-09-15T20:41:22.000Z","6.95","6"
"2021-09-15T20:41:22.000Z","6.94","7"
"2021-09-15T20:41:22.000Z","6.95","8"
"2021-09-15T20:41:22.000Z","6.95","9"
"2021-09-15T20:42:22.000Z","6.96","0"
"2021-09-15T20:42:22.000Z","6.96","1"
"2021-09-15T20:42:22.000Z","6.98","10"
"2021-09-15T20:42:22.000Z","6.96","11"
"2021-09-15T20:42:22.000Z","6.96","12"
"2021-09-15T20:42:22.000Z","6.95","13"
"2021-09-15T20:42:22.000Z","6.94","14"
"2021-09-15T20:42:22.000Z","6.95","15"
"2021-09-15T20:42:22.000Z","6.93","16"
"2021-09-15T20:42:22.000Z","6.99","17"
"2021-09-15T20:42:22.000Z","6.94","18"
"2021-09-15T20:42:22.000Z","6.98","19"
"2021-09-15T20:42:22.000Z","6.97","2"
"2021-09-15T20:42:22.000Z","6.93","20"
"2021-09-15T20:42:22.000Z","6.96","21"
"2021-09-15T20:42:22.000Z","6.98","22"
"2021-09-15T20:42:22.000Z","6.95","23"
"2021-09-15T20:42:22.000Z","6.95","24"
"2021-09-15T20:42:22.000Z","6.97","25"
"2021-09-15T20:42:22.000Z","6.95","26"
"2021-09-15T20:42:22.000Z","6.97","27"
"2021-09-15T20:42:22.000Z","6.96","28"
"2021-09-15T20:42:22.000Z","6.95","29"
"2021-09-15T20:42:22.000Z","6.96","3"
"2021-09-15T20:42:22.000Z","6.99","30"
"2021-09-15T20:42:22.000Z","6.97","31"
"2021-09-15T20:42:22.000Z","6.92","32"
"2021-09-15T20:42:22.000Z","6.99","33"
"2021-09-15T20:42:22.000Z","6.94","34"
"2021-09-15T20:42:22.000Z","6.94","35"
"2021-09-15T20:42:22.000Z","6.97","36"
"2021-09-15T20:42:22.000Z","6.93","37"
"2021-09-15T20:42:22.000Z","6.93","38"
"2021-09-15T20:42:22.000Z","6.91","39"
"2021-09-15T20:42:22.000Z","6.97","4"
"2021-09-15T20:42:22.000Z","6.98","40"
"2021-09-15T20:42:22.000Z","6.97","41"
"2021-09-15T20:42:22.000Z","6.5","42"
"2021-09-15T20:42:22.000Z","6.95","43"
"2021-09-15T20:42:22.000Z","7.03","44"
"2021-09-15T20:42:22.000Z","6.99","45"
"2021-09-15T20:42:22.000Z","7.02","46"
"2021-09-15T20:42:22.000Z","6.97","47"
"2021-09-15T20:42:22.000Z","6.96","5"
"2021-09-15T20:42:22.000Z","6.95","6"
"2021-09-15T20:42:22.000Z","6.94","7"
"2021-09-15T20:42:22.000Z","6.95","8"
"2021-09-15T20:42:22.000Z","6.95","9"
"2021-09-15T20:43:21.000Z","6.96","0"
"2021-09-15T20:43:21.000Z","6.96","1"
"2021-09-15T20:43:21.000Z","6.98","10"
"2021-09-15T20:43:21.000Z","6.96","11"
"2021-09-15T20:43:21.000Z","6.96","12"
"2021-09-15T20:43:21.000Z","6.96","13"
"2021-09-15T20:43:21.000Z","6.95","14"
"2021-09-15T20:43:21.000Z","6.95","15"
"2021-09-15T20:43:21.000Z","6.94","16"
"2021-09-15T20:43:21.000Z","6.99","17"
"2021-09-15T20:43:21.000Z","6.94","18"
"2021-09-15T20:43:21.000Z","6.98","19"
"2021-09-15T20:43:21.000Z","6.97","2"
"2021-09-15T20:43:21.000Z","6.94","20"
"2021-09-15T20:43:21.000Z","6.97","21"
"2021-09-15T20:43:21.000Z","6.99","22"
"2021-09-15T20:43:21.000Z","6.96","23"
"2021-09-15T20:43:21.000Z","6.95","24"
"2021-09-15T20:43:21.000Z","6.98","25"
"2021-09-15T20:43:21.000Z","6.95","26"
"2021-09-15T20:43:21.000Z","6.97","27"
"2021-09-15T20:43:21.000Z","6.96","28"
"2021-09-15T20:43:21.000Z","6.95","29"
"2021-09-15T20:43:21.000Z","6.97","3"
"2021-09-15T20:43:21.000Z","7","30"
"2021-09-15T20:43:21.000Z","6.98","31"
"2021-09-15T20:43:21.000Z","6.92","32"
"2021-09-15T20:43:21.000Z","7","33"
"2021-09-15T20:43:21.000Z","6.95","34"
"2021-09-15T20:43:21.000Z","6.95","35"
"2021-09-15T20:43:21.000Z","6.97","36"
"2021-09-15T20:43:21.000Z","6.93","37"
"2021-09-15T20:43:21.000Z","6.93","38"
"2021-09-15T20:43:21.000Z","6.92","39"
"2021-09-15T20:43:21.000Z","6.97","4"
"2021-09-15T20:43:21.000Z","6.98","40"
"2021-09-15T20:43:21.000Z","6.97","41"
"2021-09-15T20:43:21.000Z","6.49","42"
"2021-09-15T20:43:21.000Z","6.96","43"
"2021-09-15T20:43:21.000Z","7.04","44"
"2021-09-15T20:43:21.000Z","7","45"
"2021-09-15T20:43:21.000Z","7.03","46"
"2021-09-15T20:43:21.000Z","6.98","47"
"2021-09-15T20:43:21.000Z","6.96","5"
"2021-09-15T20:43:21.000Z","6.96","6"
"2021-09-15T20:43:21.000Z","6.94","7"
"2021-09-15T20:43:21.000Z","6.96","8"
"2021-09-15T20:43:21.000Z","6.96","9"
"2021-09-15T20:44:21.000Z","6.96","0"
"2021-09-15T20:44:21.000Z","6.97","1"
"2021-09-15T20:44:21.000Z","6.98","10"
"2021-09-15T20:44:21.000Z","6.97","11"
"2021-09-15T20:44:21.000Z","6.97","12"
"2021-09-15T20:44:21.000Z","6.96","13"
"2021-09-15T20:44:21.000Z","6.95","14"
"2021-09-15T20:44:21.000Z","6.96","15"
"2021-09-15T20:44:21.000Z","6.94","16"
"2021-09-15T20:44:21.000Z","7","17"
"2021-09-15T20:44:21.000Z","6.95","18"
"2021-09-15T20:44:21.000Z","6.98","19"
"2021-09-15T20:44:21.000Z","6.97","2"
"2021-09-15T20:44:21.000Z","6.94","20"
"2021-09-15T20:44:21.000Z","6.97","21"
"2021-09-15T20:44:21.000Z","7","22"
"2021-09-15T20:44:21.000Z","6.96","23"
"2021-09-15T20:44:21.000Z","6.95","24"
"2021-09-15T20:44:21.000Z","6.98","25"
"2021-09-15T20:44:21.000Z","6.96","26"
"2021-09-15T20:44:21.000Z","6.98","27"
"2021-09-15T20:44:21.000Z","6.97","28"
"2021-09-15T20:44:21.000Z","6.96","29"
"2021-09-15T20:44:21.000Z","6.97","3"
"2021-09-15T20:44:21.000Z","7","30"
"2021-09-15T20:44:21.000Z","6.98","31"
"2021-09-15T20:44:21.000Z","6.93","32"
"2021-09-15T20:44:21.000Z","7","33"
"2021-09-15T20:44:21.000Z","6.95","34"
"2021-09-15T20:44:21.000Z","6.95","35"
"2021-09-15T20:44:21.000Z","6.97","36"
"2021-09-15T20:44:21.000Z","6.93","37"
"2021-09-15T20:44:21.000Z","6.94","38"
"2021-09-15T20:44:21.000Z","6.93","39"
"2021-09-15T20:44:21.000Z","6.98","4"
"2021-09-15T20:44:21.000Z","6.98","40"
"2021-09-15T20:44:21.000Z","6.98","41"
"2021-09-15T20:44:21.000Z","6.48","42"
"2021-09-15T20:44:21.000Z","6.96","43"
"2021-09-15T20:44:21.000Z","7.04","44"
"2021-09-15T20:44:21.000Z","7","45"
"2021-09-15T20:44:21.000Z","7.03","46"
"2021-09-15T20:44:21.000Z","6.98","47"
"2021-09-15T20:44:21.000Z","6.97","5"
"2021-09-15T20:44:21.000Z","6.96","6"
"2021-09-15T20:44:21.000Z","6.94","7"
"2021-09-15T20:44:21.000Z","6.96","8"
"2021-09-15T20:44:21.000Z","6.96","9"
"2021-09-15T20:45:20.000Z","6.97","0"
"2021-09-15T20:45:20.000Z","6.97","1"
"2021-09-15T20:45:20.000Z","6.99","10"
"2021-09-15T20:45:20.000Z","6.97","11"
"2021-09-15T20:45:20.000Z","6.97","12"
"2021-09-15T20:45:20.000Z","6.96","13"
"2021-09-15T20:45:20.000Z","6.95","14"
"2021-09-15T20:45:20.000Z","6.96","15"
"2021-09-15T20:45:20.000Z","6.95","16"
"2021-09-15T20:45:20.000Z","7","17"
"2021-09-15T20:45:20.000Z","6.95","18"
"2021-09-15T20:45:20.000Z","6.98","19"
"2021-09-15T20:45:20.000Z","6.98","2"
"2021-09-15T20:45:20.000Z","6.94","20"
"2021-09-15T20:45:20.000Z","6.97","21"
"2021-09-15T20:45:20.000Z","7","22"
"2021-09-15T20:45:20.000Z","6.96","23"
"2021-09-15T20:45:20.000Z","6.96","24"
"2021-09-15T20:45:20.000Z","6.99","25"
"2021-09-15T20:45:20.000Z","6.96","26"
"2021-09-15T20:45:20.000Z","6.98","27"
"2021-09-15T20:45:20.000Z","6.97","28"
"2021-09-15T20:45:20.000Z","6.96","29"
"2021-09-15T20:45:20.000Z","6.97","3"
"2021-09-15T20:45:20.000Z","7","30"
"2021-09-15T20:45:20.000Z","6.98","31"
"2021-09-15T20:45:20.000Z","6.93","32"
"2021-09-15T20:45:20.000Z","7","33"
"2021-09-15T20:45:20.000Z","6.95","34"
