"time","Presens_data.pH_value","position"
"2021-09-22T17:26:50.000Z","6.88","22"
"2021-09-22T17:26:50.000Z","6.81","23"
"2021-09-22T17:26:50.000Z","6.88","24"
"2021-09-22T17:26:50.000Z","6.88","25"
"2021-09-22T17:26:50.000Z","6.82","26"
"2021-09-22T17:26:50.000Z","6.86","27"
"2021-09-22T17:26:50.000Z","6.89","28"
"2021-09-22T17:26:50.000Z","6.84","29"
"2021-09-22T17:26:50.000Z","6.82","3"
"2021-09-22T17:26:50.000Z","6.84","30"
"2021-09-22T17:26:50.000Z","6.89","31"
"2021-09-22T17:26:50.000Z","6.89","32"
"2021-09-22T17:26:50.000Z","6.82","33"
"2021-09-22T17:26:50.000Z","6.82","34"
"2021-09-22T17:26:50.000Z","6.9","35"
"2021-09-22T17:26:50.000Z","6.82","36"
"2021-09-22T17:26:50.000Z","6.82","37"
"2021-09-22T17:26:50.000Z","6.84","38"
"2021-09-22T17:26:50.000Z","6.84","39"
"2021-09-22T17:26:50.000Z","6.83","4"
"2021-09-22T17:26:50.000Z","6.83","40"
"2021-09-22T17:26:50.000Z","6.83","41"
"2021-09-22T17:26:50.000Z","6.84","42"
"2021-09-22T17:26:50.000Z","6.84","43"
"2021-09-22T17:26:50.000Z","6.89","44"
"2021-09-22T17:26:50.000Z","6.89","45"
"2021-09-22T17:26:50.000Z","6.82","46"
"2021-09-22T17:26:50.000Z","6.88","47"
"2021-09-22T17:26:50.000Z","6.81","5"
"2021-09-22T17:26:50.000Z","6.82","6"
"2021-09-22T17:26:50.000Z","6.83","7"
"2021-09-22T17:26:50.000Z","6.87","8"
"2021-09-22T17:26:50.000Z","6.89","9"
"2021-09-22T17:27:49.000Z","6.84","0"
"2021-09-22T17:27:49.000Z","6.84","1"
"2021-09-22T17:27:49.000Z","6.86","10"
"2021-09-22T17:27:49.000Z","6.86","11"
"2021-09-22T17:27:49.000Z","6.86","12"
"2021-09-22T17:27:49.000Z","6.84","13"
"2021-09-22T17:27:49.000Z","6.86","14"
"2021-09-22T17:27:49.000Z","6.84","15"
"2021-09-22T17:27:49.000Z","6.88","16"
"2021-09-22T17:27:49.000Z","6.87","17"
"2021-09-22T17:27:49.000Z","6.86","18"
"2021-09-22T17:27:49.000Z","6.86","19"
"2021-09-22T17:27:49.000Z","6.82","2"
"2021-09-22T17:27:49.000Z","6.88","20"
"2021-09-22T17:27:49.000Z","6.87","21"
"2021-09-22T17:27:49.000Z","6.87","22"
"2021-09-22T17:27:49.000Z","6.8","23"
"2021-09-22T17:27:49.000Z","6.87","24"
"2021-09-22T17:27:49.000Z","6.87","25"
"2021-09-22T17:27:49.000Z","6.81","26"
"2021-09-22T17:27:49.000Z","6.84","27"
"2021-09-22T17:27:49.000Z","6.88","28"
"2021-09-22T17:27:49.000Z","6.83","29"
"2021-09-22T17:27:49.000Z","6.81","3"
"2021-09-22T17:27:49.000Z","6.83","30"
"2021-09-22T17:27:49.000Z","6.87","31"
"2021-09-22T17:27:49.000Z","6.88","32"
"2021-09-22T17:27:49.000Z","6.81","33"
"2021-09-22T17:27:49.000Z","6.81","34"
"2021-09-22T17:27:49.000Z","6.88","35"
"2021-09-22T17:27:49.000Z","6.81","36"
"2021-09-22T17:27:49.000Z","6.81","37"
"2021-09-22T17:27:49.000Z","6.82","38"
"2021-09-22T17:27:49.000Z","6.83","39"
"2021-09-22T17:27:49.000Z","6.82","4"
"2021-09-22T17:27:49.000Z","6.82","40"
"2021-09-22T17:27:49.000Z","6.82","41"
"2021-09-22T17:27:49.000Z","6.83","42"
"2021-09-22T17:27:49.000Z","6.83","43"
"2021-09-22T17:27:49.000Z","6.87","44"
"2021-09-22T17:27:49.000Z","6.88","45"
"2021-09-22T17:27:49.000Z","6.8","46"
"2021-09-22T17:27:49.000Z","6.87","47"
"2021-09-22T17:27:49.000Z","6.8","5"
"2021-09-22T17:27:49.000Z","6.81","6"
"2021-09-22T17:27:49.000Z","6.82","7"
"2021-09-22T17:27:49.000Z","6.86","8"
"2021-09-22T17:27:49.000Z","6.88","9"
"2021-09-22T17:28:49.000Z","6.83","0"
"2021-09-22T17:28:49.000Z","6.83","1"
"2021-09-22T17:28:49.000Z","6.85","10"
"2021-09-22T17:28:49.000Z","6.86","11"
"2021-09-22T17:28:49.000Z","6.85","12"
"2021-09-22T17:28:49.000Z","6.83","13"
"2021-09-22T17:28:49.000Z","6.85","14"
"2021-09-22T17:28:49.000Z","6.84","15"
"2021-09-22T17:28:49.000Z","6.87","16"
"2021-09-22T17:28:49.000Z","6.86","17"
"2021-09-22T17:28:49.000Z","6.86","18"
"2021-09-22T17:28:49.000Z","6.85","19"
"2021-09-22T17:28:49.000Z","6.81","2"
"2021-09-22T17:28:49.000Z","6.88","20"
"2021-09-22T17:28:49.000Z","6.86","21"
"2021-09-22T17:28:49.000Z","6.86","22"
"2021-09-22T17:28:49.000Z","6.79","23"
"2021-09-22T17:28:49.000Z","6.86","24"
"2021-09-22T17:28:49.000Z","6.86","25"
"2021-09-22T17:28:49.000Z","6.8","26"
"2021-09-22T17:28:49.000Z","6.83","27"
"2021-09-22T17:28:49.000Z","6.87","28"
"2021-09-22T17:28:49.000Z","6.82","29"
"2021-09-22T17:28:49.000Z","6.81","3"
"2021-09-22T17:28:49.000Z","6.82","30"
"2021-09-22T17:28:49.000Z","6.86","31"
"2021-09-22T17:28:49.000Z","6.87","32"
"2021-09-22T17:28:49.000Z","6.8","33"
"2021-09-22T17:28:49.000Z","6.8","34"
"2021-09-22T17:28:49.000Z","6.87","35"
"2021-09-22T17:28:49.000Z","6.8","36"
"2021-09-22T17:28:49.000Z","6.8","37"
"2021-09-22T17:28:49.000Z","6.82","38"
"2021-09-22T17:28:49.000Z","6.82","39"
"2021-09-22T17:28:49.000Z","6.81","4"
"2021-09-22T17:28:49.000Z","6.81","40"
"2021-09-22T17:28:49.000Z","6.81","41"
"2021-09-22T17:28:49.000Z","6.82","42"
"2021-09-22T17:28:49.000Z","6.82","43"
"2021-09-22T17:28:49.000Z","6.86","44"
"2021-09-22T17:28:49.000Z","6.86","45"
"2021-09-22T17:28:49.000Z","6.79","46"
"2021-09-22T17:28:49.000Z","6.86","47"
"2021-09-22T17:28:49.000Z","6.8","5"
"2021-09-22T17:28:49.000Z","6.8","6"
"2021-09-22T17:28:49.000Z","6.81","7"
"2021-09-22T17:28:49.000Z","6.85","8"
"2021-09-22T17:28:49.000Z","6.88","9"
"2021-09-22T17:29:48.000Z","6.86","0"
"2021-09-22T17:29:48.000Z","6.84","1"
"2021-09-22T17:29:48.000Z","6.86","10"
"2021-09-22T17:29:48.000Z","6.87","11"
"2021-09-22T17:29:48.000Z","6.86","12"
"2021-09-22T17:29:48.000Z","6.84","13"
"2021-09-22T17:29:48.000Z","6.85","14"
"2021-09-22T17:29:48.000Z","6.84","15"
"2021-09-22T17:29:48.000Z","6.88","16"
"2021-09-22T17:29:48.000Z","6.88","17"
"2021-09-22T17:29:48.000Z","6.87","18"
"2021-09-22T17:29:48.000Z","6.86","19"
"2021-09-22T17:29:48.000Z","6.84","2"
"2021-09-22T17:29:48.000Z","6.89","20"
"2021-09-22T17:29:48.000Z","6.88","21"
"2021-09-22T17:29:48.000Z","6.88","22"
"2021-09-22T17:29:48.000Z","6.79","23"
"2021-09-22T17:29:48.000Z","6.84","24"
"2021-09-22T17:29:48.000Z","6.87","25"
"2021-09-22T17:29:48.000Z","6.82","26"
"2021-09-22T17:29:48.000Z","6.84","27"
"2021-09-22T17:29:48.000Z","6.88","28"
"2021-09-22T17:29:48.000Z","6.82","29"
"2021-09-22T17:29:48.000Z","6.82","3"
"2021-09-22T17:29:48.000Z","6.83","30"
"2021-09-22T17:29:48.000Z","6.86","31"
"2021-09-22T17:29:48.000Z","6.87","32"
"2021-09-22T17:29:48.000Z","6.79","33"
"2021-09-22T17:29:48.000Z","6.79","34"
"2021-09-22T17:29:48.000Z","6.88","35"
"2021-09-22T17:29:48.000Z","6.8","36"
"2021-09-22T17:29:48.000Z","6.81","37"
"2021-09-22T17:29:48.000Z","6.82","38"
"2021-09-22T17:29:48.000Z","6.81","39"
"2021-09-22T17:29:48.000Z","6.82","4"
"2021-09-22T17:29:48.000Z","6.8","40"
"2021-09-22T17:29:48.000Z","6.8","41"
"2021-09-22T17:29:48.000Z","6.81","42"
"2021-09-22T17:29:48.000Z","6.81","43"
"2021-09-22T17:29:48.000Z","6.85","44"
"2021-09-22T17:29:48.000Z","6.86","45"
"2021-09-22T17:29:48.000Z","6.78","46"
"2021-09-22T17:29:48.000Z","6.84","47"
"2021-09-22T17:29:48.000Z","6.8","5"
"2021-09-22T17:29:48.000Z","6.82","6"
"2021-09-22T17:29:48.000Z","6.84","7"
"2021-09-22T17:29:48.000Z","6.87","8"
"2021-09-22T17:29:48.000Z","6.89","9"
"2021-09-22T17:30:48.000Z","6.9","0"
"2021-09-22T17:30:48.000Z","6.89","1"
"2021-09-22T17:30:48.000Z","6.87","10"
"2021-09-22T17:30:48.000Z","6.88","11"
"2021-09-22T17:30:48.000Z","6.87","12"
"2021-09-22T17:30:48.000Z","6.9","13"
"2021-09-22T17:30:48.000Z","6.86","14"
"2021-09-22T17:30:48.000Z","6.91","15"
"2021-09-22T17:30:48.000Z","6.88","16"
"2021-09-22T17:30:48.000Z","6.89","17"
"2021-09-22T17:30:48.000Z","6.88","18"
"2021-09-22T17:30:48.000Z","6.87","19"
"2021-09-22T17:30:48.000Z","6.88","2"
"2021-09-22T17:30:48.000Z","6.9","20"
"2021-09-22T17:30:48.000Z","6.89","21"
"2021-09-22T17:30:48.000Z","6.88","22"
"2021-09-22T17:30:48.000Z","6.89","23"
"2021-09-22T17:30:48.000Z","6.86","24"
"2021-09-22T17:30:48.000Z","6.87","25"
"2021-09-22T17:30:48.000Z","6.89","26"
"2021-09-22T17:30:48.000Z","6.9","27"
"2021-09-22T17:30:48.000Z","6.89","28"
"2021-09-22T17:30:48.000Z","6.87","29"
"2021-09-22T17:30:48.000Z","6.88","3"
"2021-09-22T17:30:48.000Z","6.88","30"
"2021-09-22T17:30:48.000Z","6.87","31"
"2021-09-22T17:30:48.000Z","6.88","32"
"2021-09-22T17:30:48.000Z","6.86","33"
"2021-09-22T17:30:48.000Z","6.87","34"
"2021-09-22T17:30:48.000Z","6.89","35"
"2021-09-22T17:30:48.000Z","6.88","36"
"2021-09-22T17:30:48.000Z","6.9","37"
"2021-09-22T17:30:48.000Z","6.9","38"
"2021-09-22T17:30:48.000Z","6.87","39"
"2021-09-22T17:30:48.000Z","6.86","4"
"2021-09-22T17:30:48.000Z","6.87","40"
"2021-09-22T17:30:48.000Z","6.88","41"
"2021-09-22T17:30:48.000Z","6.88","42"
"2021-09-22T17:30:48.000Z","6.88","43"
"2021-09-22T17:30:48.000Z","6.87","44"
"2021-09-22T17:30:48.000Z","6.87","45"
"2021-09-22T17:30:48.000Z","6.85","46"
"2021-09-22T17:30:48.000Z","6.85","47"
"2021-09-22T17:30:48.000Z","6.84","5"
"2021-09-22T17:30:48.000Z","6.86","6"
"2021-09-22T17:30:48.000Z","6.88","7"
"2021-09-22T17:30:48.000Z","6.87","8"
"2021-09-22T17:30:48.000Z","6.9","9"
"2021-09-22T17:31:47.000Z","6.92","0"
"2021-09-22T17:31:47.000Z","6.92","1"
"2021-09-22T17:31:47.000Z","6.88","10"
"2021-09-22T17:31:47.000Z","6.89","11"
"2021-09-22T17:31:47.000Z","6.87","12"
"2021-09-22T17:31:47.000Z","6.91","13"
"2021-09-22T17:31:47.000Z","6.86","14"
"2021-09-22T17:31:47.000Z","6.92","15"
"2021-09-22T17:31:47.000Z","6.89","16"
"2021-09-22T17:31:47.000Z","6.89","17"
"2021-09-22T17:31:47.000Z","6.89","18"
"2021-09-22T17:31:47.000Z","6.88","19"
"2021-09-22T17:31:47.000Z","6.9","2"
"2021-09-22T17:31:47.000Z","6.91","20"
"2021-09-22T17:31:47.000Z","6.9","21"
"2021-09-22T17:31:47.000Z","6.89","22"
"2021-09-22T17:31:47.000Z","6.91","23"
"2021-09-22T17:31:47.000Z","6.87","24"
"2021-09-22T17:31:47.000Z","6.88","25"
"2021-09-22T17:31:47.000Z","6.91","26"
"2021-09-22T17:31:47.000Z","6.92","27"
"2021-09-22T17:31:47.000Z","6.9","28"
"2021-09-22T17:31:47.000Z","6.89","29"
"2021-09-22T17:31:47.000Z","6.89","3"
"2021-09-22T17:31:47.000Z","6.9","30"
"2021-09-22T17:31:47.000Z","6.88","31"
"2021-09-22T17:31:47.000Z","6.88","32"
"2021-09-22T17:31:47.000Z","6.88","33"
"2021-09-22T17:31:47.000Z","6.9","34"
"2021-09-22T17:31:47.000Z","6.89","35"
"2021-09-22T17:31:47.000Z","6.91","36"
"2021-09-22T17:31:47.000Z","6.93","37"
"2021-09-22T17:31:47.000Z","6.93","38"
"2021-09-22T17:31:47.000Z","6.9","39"
"2021-09-22T17:31:47.000Z","6.88","4"
"2021-09-22T17:31:47.000Z","6.91","40"
"2021-09-22T17:31:47.000Z","6.91","41"
"2021-09-22T17:31:47.000Z","6.91","42"
"2021-09-22T17:31:47.000Z","6.92","43"
"2021-09-22T17:31:47.000Z","6.87","44"
"2021-09-22T17:31:47.000Z","6.88","45"
"2021-09-22T17:31:47.000Z","6.9","46"
"2021-09-22T17:31:47.000Z","6.87","47"
"2021-09-22T17:31:47.000Z","6.85","5"
"2021-09-22T17:31:47.000Z","6.87","6"
"2021-09-22T17:31:47.000Z","6.9","7"
"2021-09-22T17:31:47.000Z","6.88","8"
"2021-09-22T17:31:47.000Z","6.9","9"
"2021-09-22T17:32:47.000Z","6.93","0"
"2021-09-22T17:32:47.000Z","6.93","1"
"2021-09-22T17:32:47.000Z","6.89","10"
"2021-09-22T17:32:47.000Z","6.89","11"
"2021-09-22T17:32:47.000Z","6.88","12"
"2021-09-22T17:32:47.000Z","6.92","13"
"2021-09-22T17:32:47.000Z","6.87","14"
"2021-09-22T17:32:47.000Z","6.93","15"
"2021-09-22T17:32:47.000Z","6.9","16"
"2021-09-22T17:32:47.000Z","6.91","17"
"2021-09-22T17:32:47.000Z","6.9","18"
"2021-09-22T17:32:47.000Z","6.89","19"
"2021-09-22T17:32:47.000Z","6.91","2"
"2021-09-22T17:32:47.000Z","6.91","20"
"2021-09-22T17:32:47.000Z","6.91","21"
"2021-09-22T17:32:47.000Z","6.9","22"
"2021-09-22T17:32:47.000Z","6.92","23"
"2021-09-22T17:32:47.000Z","6.88","24"
"2021-09-22T17:32:47.000Z","6.89","25"
"2021-09-22T17:32:47.000Z","6.93","26"
"2021-09-22T17:32:47.000Z","6.93","27"
"2021-09-22T17:32:47.000Z","6.91","28"
"2021-09-22T17:32:47.000Z","6.9","29"
"2021-09-22T17:32:47.000Z","6.9","3"
"2021-09-22T17:32:47.000Z","6.91","30"
"2021-09-22T17:32:47.000Z","6.88","31"
"2021-09-22T17:32:47.000Z","6.89","32"
"2021-09-22T17:32:47.000Z","6.89","33"
"2021-09-22T17:32:47.000Z","6.92","34"
"2021-09-22T17:32:47.000Z","6.91","35"
"2021-09-22T17:32:47.000Z","6.93","36"
"2021-09-22T17:32:47.000Z","6.95","37"
"2021-09-22T17:32:47.000Z","6.94","38"
"2021-09-22T17:32:47.000Z","6.91","39"
"2021-09-22T17:32:47.000Z","6.88","4"
"2021-09-22T17:32:47.000Z","6.92","40"
"2021-09-22T17:32:47.000Z","6.93","41"
"2021-09-22T17:32:47.000Z","6.92","42"
"2021-09-22T17:32:47.000Z","6.93","43"
"2021-09-22T17:32:47.000Z","6.88","44"
"2021-09-22T17:32:47.000Z","6.88","45"
"2021-09-22T17:32:47.000Z","6.91","46"
"2021-09-22T17:32:47.000Z","6.87","47"
"2021-09-22T17:32:47.000Z","6.86","5"
"2021-09-22T17:32:47.000Z","6.88","6"
"2021-09-22T17:32:47.000Z","6.91","7"
"2021-09-22T17:32:47.000Z","6.89","8"
"2021-09-22T17:32:47.000Z","6.91","9"
"2021-09-22T17:33:46.000Z","6.94","0"
"2021-09-22T17:33:46.000Z","6.93","1"
"2021-09-22T17:33:46.000Z","6.9","10"
"2021-09-22T17:33:46.000Z","6.9","11"
"2021-09-22T17:33:46.000Z","6.89","12"
"2021-09-22T17:33:46.000Z","6.93","13"
"2021-09-22T17:33:46.000Z","6.88","14"
"2021-09-22T17:33:46.000Z","6.94","15"
"2021-09-22T17:33:46.000Z","6.91","16"
"2021-09-22T17:33:46.000Z","6.91","17"
"2021-09-22T17:33:46.000Z","6.9","18"
"2021-09-22T17:33:46.000Z","6.9","19"
"2021-09-22T17:33:46.000Z","6.92","2"
"2021-09-22T17:33:46.000Z","6.92","20"
"2021-09-22T17:33:46.000Z","6.92","21"
"2021-09-22T17:33:46.000Z","6.91","22"
"2021-09-22T17:33:46.000Z","6.93","23"
"2021-09-22T17:33:46.000Z","6.89","24"
"2021-09-22T17:33:46.000Z","6.9","25"
"2021-09-22T17:33:46.000Z","6.94","26"
"2021-09-22T17:33:46.000Z","6.94","27"
"2021-09-22T17:33:46.000Z","6.91","28"
"2021-09-22T17:33:46.000Z","6.91","29"
"2021-09-22T17:33:46.000Z","6.9","3"
"2021-09-22T17:33:46.000Z","6.92","30"
"2021-09-22T17:33:46.000Z","6.89","31"
"2021-09-22T17:33:46.000Z","6.9","32"
"2021-09-22T17:33:46.000Z","6.9","33"
"2021-09-22T17:33:46.000Z","6.93","34"
"2021-09-22T17:33:46.000Z","6.92","35"
"2021-09-22T17:33:46.000Z","6.94","36"
"2021-09-22T17:33:46.000Z","6.96","37"
"2021-09-22T17:33:46.000Z","6.95","38"
"2021-09-22T17:33:46.000Z","6.91","39"
"2021-09-22T17:33:46.000Z","6.89","4"
"2021-09-22T17:33:46.000Z","6.93","40"
"2021-09-22T17:33:46.000Z","6.94","41"
"2021-09-22T17:33:46.000Z","6.93","42"
"2021-09-22T17:33:46.000Z","6.95","43"
"2021-09-22T17:33:46.000Z","6.89","44"
"2021-09-22T17:33:46.000Z","6.89","45"
"2021-09-22T17:33:46.000Z","6.92","46"
"2021-09-22T17:33:46.000Z","6.88","47"
"2021-09-22T17:33:46.000Z","6.87","5"
"2021-09-22T17:33:46.000Z","6.89","6"
"2021-09-22T17:33:46.000Z","6.92","7"
"2021-09-22T17:33:46.000Z","6.9","8"
"2021-09-22T17:33:46.000Z","6.92","9"
"2021-09-22T17:34:46.000Z","6.95","0"
"2021-09-22T17:34:46.000Z","6.95","1"
"2021-09-22T17:34:46.000Z","6.9","10"
"2021-09-22T17:34:46.000Z","6.9","11"
"2021-09-22T17:34:46.000Z","6.9","12"
"2021-09-22T17:34:46.000Z","6.94","13"
"2021-09-22T17:34:46.000Z","6.88","14"
"2021-09-22T17:34:46.000Z","6.95","15"
"2021-09-22T17:34:46.000Z","6.91","16"
"2021-09-22T17:34:46.000Z","6.91","17"
"2021-09-22T17:34:46.000Z","6.91","18"
"2021-09-22T17:34:46.000Z","6.9","19"
"2021-09-22T17:34:46.000Z","6.93","2"
"2021-09-22T17:34:46.000Z","6.93","20"
"2021-09-22T17:34:46.000Z","6.92","21"
"2021-09-22T17:34:46.000Z","6.91","22"
"2021-09-22T17:34:46.000Z","6.94","23"
"2021-09-22T17:34:46.000Z","6.89","24"
"2021-09-22T17:34:46.000Z","6.9","25"
"2021-09-22T17:34:46.000Z","6.94","26"
"2021-09-22T17:34:46.000Z","6.95","27"
"2021-09-22T17:34:46.000Z","6.92","28"
"2021-09-22T17:34:46.000Z","6.92","29"
"2021-09-22T17:34:46.000Z","6.91","3"
"2021-09-22T17:34:46.000Z","6.93","30"
"2021-09-22T17:34:46.000Z","6.9","31"
"2021-09-22T17:34:46.000Z","6.9","32"
"2021-09-22T17:34:46.000Z","6.91","33"
"2021-09-22T17:34:46.000Z","6.93","34"
"2021-09-22T17:34:46.000Z","6.92","35"
"2021-09-22T17:34:46.000Z","6.95","36"
"2021-09-22T17:34:46.000Z","6.96","37"
"2021-09-22T17:34:46.000Z","6.96","38"
"2021-09-22T17:34:46.000Z","6.92","39"
"2021-09-22T17:34:46.000Z","6.9","4"
"2021-09-22T17:34:46.000Z","6.94","40"
"2021-09-22T17:34:46.000Z","6.95","41"
"2021-09-22T17:34:46.000Z","6.94","42"
"2021-09-22T17:34:46.000Z","6.96","43"
"2021-09-22T17:34:46.000Z","6.9","44"
"2021-09-22T17:34:46.000Z","6.9","45"
"2021-09-22T17:34:46.000Z","6.93","46"
"2021-09-22T17:34:46.000Z","6.89","47"
"2021-09-22T17:34:46.000Z","6.88","5"
"2021-09-22T17:34:46.000Z","6.89","6"
"2021-09-22T17:34:46.000Z","6.92","7"
"2021-09-22T17:34:46.000Z","6.9","8"
"2021-09-22T17:34:46.000Z","6.93","9"
"2021-09-22T17:35:45.000Z","6.95","0"
"2021-09-22T17:35:45.000Z","6.95","1"
"2021-09-22T17:35:45.000Z","6.91","10"
"2021-09-22T17:35:45.000Z","6.91","11"
"2021-09-22T17:35:45.000Z","6.9","12"
"2021-09-22T17:35:45.000Z","6.94","13"
"2021-09-22T17:35:45.000Z","6.89","14"
"2021-09-22T17:35:45.000Z","6.96","15"
"2021-09-22T17:35:45.000Z","6.92","16"
"2021-09-22T17:35:45.000Z","6.92","17"
"2021-09-22T17:35:45.000Z","6.91","18"
"2021-09-22T17:35:45.000Z","6.91","19"
"2021-09-22T17:35:45.000Z","6.93","2"
"2021-09-22T17:35:45.000Z","6.93","20"
"2021-09-22T17:35:45.000Z","6.93","21"
"2021-09-22T17:35:45.000Z","6.92","22"
"2021-09-22T17:35:45.000Z","6.95","23"
"2021-09-22T17:35:45.000Z","6.9","24"
"2021-09-22T17:35:45.000Z","6.91","25"
"2021-09-22T17:35:45.000Z","6.95","26"
"2021-09-22T17:35:45.000Z","6.95","27"
"2021-09-22T17:35:45.000Z","6.92","28"
"2021-09-22T17:35:45.000Z","6.92","29"
"2021-09-22T17:35:45.000Z","6.92","3"
"2021-09-22T17:35:45.000Z","6.93","30"
"2021-09-22T17:35:45.000Z","6.9","31"
"2021-09-22T17:35:45.000Z","6.91","32"
"2021-09-22T17:35:45.000Z","6.91","33"
"2021-09-22T17:35:45.000Z","6.94","34"
"2021-09-22T17:35:45.000Z","6.93","35"
"2021-09-22T17:35:45.000Z","6.95","36"
"2021-09-22T17:35:45.000Z","6.96","37"
"2021-09-22T17:35:45.000Z","6.96","38"
"2021-09-22T17:35:45.000Z","6.93","39"
"2021-09-22T17:35:45.000Z","6.91","4"
"2021-09-22T17:35:45.000Z","6.95","40"
"2021-09-22T17:35:45.000Z","6.95","41"
"2021-09-22T17:35:45.000Z","6.95","42"
"2021-09-22T17:35:45.000Z","6.96","43"
"2021-09-22T17:35:45.000Z","6.91","44"
"2021-09-22T17:35:45.000Z","6.91","45"
"2021-09-22T17:35:45.000Z","6.94","46"
"2021-09-22T17:35:45.000Z","6.9","47"
"2021-09-22T17:35:45.000Z","6.88","5"
"2021-09-22T17:35:45.000Z","6.9","6"
"2021-09-22T17:35:45.000Z","6.93","7"
"2021-09-22T17:35:45.000Z","6.91","8"
"2021-09-22T17:35:45.000Z","6.93","9"
"2021-09-22T17:36:44.000Z","6.95","0"
"2021-09-22T17:36:44.000Z","6.96","1"
"2021-09-22T17:36:44.000Z","6.91","10"
"2021-09-22T17:36:44.000Z","6.91","11"
"2021-09-22T17:36:44.000Z","6.91","12"
"2021-09-22T17:36:44.000Z","6.95","13"
"2021-09-22T17:36:44.000Z","6.89","14"
"2021-09-22T17:36:44.000Z","6.96","15"
"2021-09-22T17:36:44.000Z","6.92","16"
"2021-09-22T17:36:44.000Z","6.92","17"
"2021-09-22T17:36:44.000Z","6.91","18"
"2021-09-22T17:36:44.000Z","6.91","19"
"2021-09-22T17:36:44.000Z","6.93","2"
"2021-09-22T17:36:44.000Z","6.93","20"
"2021-09-22T17:36:44.000Z","6.93","21"
"2021-09-22T17:36:44.000Z","6.93","22"
"2021-09-22T17:36:44.000Z","6.95","23"
"2021-09-22T17:36:44.000Z","6.9","24"
"2021-09-22T17:36:44.000Z","6.91","25"
"2021-09-22T17:36:44.000Z","6.95","26"
"2021-09-22T17:36:44.000Z","6.96","27"
"2021-09-22T17:36:44.000Z","6.93","28"
"2021-09-22T17:36:44.000Z","6.92","29"
"2021-09-22T17:36:44.000Z","6.92","3"
"2021-09-22T17:36:44.000Z","6.94","30"
"2021-09-22T17:36:44.000Z","6.91","31"
"2021-09-22T17:36:44.000Z","6.91","32"
"2021-09-22T17:36:44.000Z","6.92","33"
"2021-09-22T17:36:44.000Z","6.94","34"
"2021-09-22T17:36:44.000Z","6.93","35"
"2021-09-22T17:36:44.000Z","6.95","36"
"2021-09-22T17:36:44.000Z","6.97","37"
"2021-09-22T17:36:44.000Z","6.96","38"
"2021-09-22T17:36:44.000Z","6.93","39"
"2021-09-22T17:36:44.000Z","6.91","4"
"2021-09-22T17:36:44.000Z","6.95","40"
"2021-09-22T17:36:44.000Z","6.96","41"
"2021-09-22T17:36:44.000Z","6.95","42"
"2021-09-22T17:36:44.000Z","6.97","43"
"2021-09-22T17:36:44.000Z","6.91","44"
"2021-09-22T17:36:44.000Z","6.91","45"
"2021-09-22T17:36:44.000Z","6.94","46"
"2021-09-22T17:36:44.000Z","6.9","47"
"2021-09-22T17:36:44.000Z","6.89","5"
"2021-09-22T17:36:44.000Z","6.91","6"
"2021-09-22T17:36:44.000Z","6.93","7"
"2021-09-22T17:36:44.000Z","6.91","8"
"2021-09-22T17:36:44.000Z","6.94","9"
"2021-09-22T17:37:44.000Z","6.93","0"
"2021-09-22T17:37:44.000Z","6.94","1"
"2021-09-22T17:37:44.000Z","6.89","10"
"2021-09-22T17:37:44.000Z","6.89","11"
"2021-09-22T17:37:44.000Z","6.89","12"
"2021-09-22T17:37:44.000Z","6.93","13"
"2021-09-22T17:37:44.000Z","6.88","14"
"2021-09-22T17:37:44.000Z","6.95","15"
"2021-09-22T17:37:44.000Z","6.91","16"
"2021-09-22T17:37:44.000Z","6.91","17"
"2021-09-22T17:37:44.000Z","6.9","18"
"2021-09-22T17:37:44.000Z","6.9","19"
"2021-09-22T17:37:44.000Z","6.91","2"
"2021-09-22T17:37:44.000Z","6.92","20"
"2021-09-22T17:37:44.000Z","6.91","21"
"2021-09-22T17:37:44.000Z","6.91","22"
"2021-09-22T17:37:44.000Z","6.93","23"
"2021-09-22T17:37:44.000Z","6.9","24"
"2021-09-22T17:37:44.000Z","6.9","25"
"2021-09-22T17:37:44.000Z","6.94","26"
"2021-09-22T17:37:44.000Z","6.95","27"
"2021-09-22T17:37:44.000Z","6.92","28"
"2021-09-22T17:37:44.000Z","6.92","29"
"2021-09-22T17:37:44.000Z","6.9","3"
"2021-09-22T17:37:44.000Z","6.93","30"
"2021-09-22T17:37:44.000Z","6.91","31"
"2021-09-22T17:37:44.000Z","6.91","32"
"2021-09-22T17:37:44.000Z","6.92","33"
"2021-09-22T17:37:44.000Z","6.95","34"
"2021-09-22T17:37:44.000Z","6.93","35"
"2021-09-22T17:37:44.000Z","6.96","36"
"2021-09-22T17:37:44.000Z","6.97","37"
"2021-09-22T17:37:44.000Z","6.97","38"
"2021-09-22T17:37:44.000Z","6.93","39"
"2021-09-22T17:37:44.000Z","6.89","4"
"2021-09-22T17:37:44.000Z","6.96","40"
"2021-09-22T17:37:44.000Z","6.96","41"
"2021-09-22T17:37:44.000Z","6.95","42"
"2021-09-22T17:37:44.000Z","6.97","43"
"2021-09-22T17:37:44.000Z","6.92","44"
"2021-09-22T17:37:44.000Z","6.92","45"
"2021-09-22T17:37:44.000Z","6.95","46"
"2021-09-22T17:37:44.000Z","6.91","47"
"2021-09-22T17:37:44.000Z","6.87","5"
"2021-09-22T17:37:44.000Z","6.89","6"
"2021-09-22T17:37:44.000Z","6.91","7"
