"time","Position","Readerdata.Value"
"2021-09-22T20:36:34.000Z","E7","0.291"
"2021-09-22T20:36:34.000Z","E8","0.32"
"2021-09-22T20:36:34.000Z","E9","0.277"
"2021-09-22T20:36:34.000Z","F1","1.387"
"2021-09-22T20:36:34.000Z","F10","0.28"
"2021-09-22T20:36:34.000Z","F11","0.288"
"2021-09-22T20:36:34.000Z","F12","0.286"
"2021-09-22T20:36:34.000Z","F2","1.424"
"2021-09-22T20:36:34.000Z","F3","1.41"
"2021-09-22T20:36:34.000Z","F4","1.385"
"2021-09-22T20:36:34.000Z","F5","1.453"
"2021-09-22T20:36:34.000Z","F6","1.458"
"2021-09-22T20:36:34.000Z","F7","0.269"
"2021-09-22T20:36:34.000Z","F8","0.287"
"2021-09-22T20:36:34.000Z","F9","0.267"
"2021-09-22T20:36:34.000Z","G1","1.373"
"2021-09-22T20:36:34.000Z","G10","0.265"
"2021-09-22T20:36:34.000Z","G11","0.272"
"2021-09-22T20:36:34.000Z","G12","0.314"
"2021-09-22T20:36:34.000Z","G2","1.394"
"2021-09-22T20:36:34.000Z","G3","1.438"
"2021-09-22T20:36:34.000Z","G4","1.415"
"2021-09-22T20:36:34.000Z","G5","1.451"
"2021-09-22T20:36:34.000Z","G6","1.512"
"2021-09-22T20:36:34.000Z","G7","0.292"
"2021-09-22T20:36:34.000Z","G8","0.276"
"2021-09-22T20:36:34.000Z","G9","0.286"
"2021-09-22T20:36:34.000Z","H1","1.365"
"2021-09-22T20:36:34.000Z","H10","0.278"
"2021-09-22T20:36:34.000Z","H11","0.253"
"2021-09-22T20:36:34.000Z","H12","0.27"
"2021-09-22T20:36:34.000Z","H2","1.361"
"2021-09-22T20:36:34.000Z","H3","1.382"
"2021-09-22T20:36:34.000Z","H4","1.37"
"2021-09-22T20:36:34.000Z","H5","1.391"
"2021-09-22T20:36:34.000Z","H6","1.432"
"2021-09-22T20:36:34.000Z","H7","0.261"
"2021-09-22T20:36:34.000Z","H8","0.254"
"2021-09-22T20:36:34.000Z","H9","0.26"
"2021-09-22T21:36:33.000Z","A1","1.378"
"2021-09-22T21:36:33.000Z","A10","0.273"
"2021-09-22T21:36:33.000Z","A11","0.287"
"2021-09-22T21:36:33.000Z","A12","0.29"
"2021-09-22T21:36:33.000Z","A2","1.362"
"2021-09-22T21:36:33.000Z","A3","1.418"
"2021-09-22T21:36:33.000Z","A4","1.383"
"2021-09-22T21:36:33.000Z","A5","1.418"
"2021-09-22T21:36:33.000Z","A6","1.455"
"2021-09-22T21:36:33.000Z","A7","0.285"
"2021-09-22T21:36:33.000Z","A8","0.284"
"2021-09-22T21:36:33.000Z","A9","0.281"
"2021-09-22T21:36:33.000Z","B1","1.469"
"2021-09-22T21:36:33.000Z","B10","0.287"
"2021-09-22T21:36:33.000Z","B11","0.287"
"2021-09-22T21:36:33.000Z","B12","0.311"
"2021-09-22T21:36:33.000Z","B2","1.436"
"2021-09-22T21:36:33.000Z","B3","1.433"
"2021-09-22T21:36:33.000Z","B4","1.471"
"2021-09-22T21:36:33.000Z","B5","1.432"
"2021-09-22T21:36:33.000Z","B6","1.511"
"2021-09-22T21:36:33.000Z","B7","0.298"
"2021-09-22T21:36:33.000Z","B8","0.28"
"2021-09-22T21:36:33.000Z","B9","0.288"
"2021-09-22T21:36:33.000Z","C1","1.371"
"2021-09-22T21:36:33.000Z","C10","0.286"
"2021-09-22T21:36:33.000Z","C11","0.312"
"2021-09-22T21:36:33.000Z","C12","0.31"
"2021-09-22T21:36:33.000Z","C2","1.391"
"2021-09-22T21:36:33.000Z","C3","1.483"
"2021-09-22T21:36:33.000Z","C4","1.449"
"2021-09-22T21:36:33.000Z","C5","1.537"
"2021-09-22T21:36:33.000Z","C6","1.515"
"2021-09-22T21:36:33.000Z","C7","0.293"
"2021-09-22T21:36:33.000Z","C8","0.26"
"2021-09-22T21:36:33.000Z","C9","0.31"
"2021-09-22T21:36:33.000Z","D1","1.478"
"2021-09-22T21:36:33.000Z","D10","0.292"
"2021-09-22T21:36:33.000Z","D11","0.3"
"2021-09-22T21:36:33.000Z","D12","0.311"
"2021-09-22T21:36:33.000Z","D2","1.468"
"2021-09-22T21:36:33.000Z","D3","1.461"
"2021-09-22T21:36:33.000Z","D4","1.488"
"2021-09-22T21:36:33.000Z","D5","1.484"
"2021-09-22T21:36:33.000Z","D6","1.515"
"2021-09-22T21:36:33.000Z","D7","0.308"
"2021-09-22T21:36:33.000Z","D8","0.294"
"2021-09-22T21:36:33.000Z","D9","0.279"
"2021-09-22T21:36:33.000Z","E1","1.43"
"2021-09-22T21:36:33.000Z","E10","0.33"
"2021-09-22T21:36:33.000Z","E11","0.284"
"2021-09-22T21:36:33.000Z","E12","0.336"
"2021-09-22T21:36:33.000Z","E2","1.464"
"2021-09-22T21:36:33.000Z","E3","1.483"
"2021-09-22T21:36:33.000Z","E4","1.502"
"2021-09-22T21:36:33.000Z","E5","1.47"
"2021-09-22T21:36:33.000Z","E6","1.502"
"2021-09-22T21:36:33.000Z","E7","0.316"
"2021-09-22T21:36:33.000Z","E8","0.304"
"2021-09-22T21:36:33.000Z","E9","0.347"
"2021-09-22T21:36:33.000Z","F1","1.396"
"2021-09-22T21:36:33.000Z","F10","0.299"
"2021-09-22T21:36:33.000Z","F11","0.283"
"2021-09-22T21:36:33.000Z","F12","0.327"
"2021-09-22T21:36:33.000Z","F2","1.444"
"2021-09-22T21:36:33.000Z","F3","1.521"
"2021-09-22T21:36:33.000Z","F4","1.462"
"2021-09-22T21:36:33.000Z","F5","1.481"
"2021-09-22T21:36:33.000Z","F6","1.543"
"2021-09-22T21:36:33.000Z","F7","0.307"
"2021-09-22T21:36:33.000Z","F8","0.291"
"2021-09-22T21:36:33.000Z","F9","0.33"
"2021-09-22T21:36:33.000Z","G1","1.42"
"2021-09-22T21:36:33.000Z","G10","0.304"
"2021-09-22T21:36:33.000Z","G11","0.329"
"2021-09-22T21:36:33.000Z","G12","0.312"
"2021-09-22T21:36:33.000Z","G2","1.436"
"2021-09-22T21:36:33.000Z","G3","1.479"
"2021-09-22T21:36:33.000Z","G4","1.466"
"2021-09-22T21:36:33.000Z","G5","1.432"
"2021-09-22T21:36:33.000Z","G6","1.519"
"2021-09-22T21:36:33.000Z","G7","0.283"
"2021-09-22T21:36:33.000Z","G8","0.29"
"2021-09-22T21:36:33.000Z","G9","0.286"
"2021-09-22T21:36:33.000Z","H1","1.388"
"2021-09-22T21:36:33.000Z","H10","0.292"
"2021-09-22T21:36:33.000Z","H11","0.282"
"2021-09-22T21:36:33.000Z","H12","0.292"
"2021-09-22T21:36:33.000Z","H2","1.453"
"2021-09-22T21:36:33.000Z","H3","1.403"
"2021-09-22T21:36:33.000Z","H4","1.48"
"2021-09-22T21:36:33.000Z","H5","1.478"
"2021-09-22T21:36:33.000Z","H6","1.46"
"2021-09-22T21:36:33.000Z","H7","0.263"
"2021-09-22T21:36:33.000Z","H8","0.274"
"2021-09-22T21:36:33.000Z","H9","0.272"
"2021-09-22T22:36:34.000Z","A1","1.417"
"2021-09-22T22:36:34.000Z","A10","0.322"
"2021-09-22T22:36:34.000Z","A11","0.339"
"2021-09-22T22:36:34.000Z","A12","0.31"
"2021-09-22T22:36:34.000Z","A2","1.452"
"2021-09-22T22:36:34.000Z","A3","1.446"
"2021-09-22T22:36:34.000Z","A4","1.468"
"2021-09-22T22:36:34.000Z","A5","1.508"
"2021-09-22T22:36:34.000Z","A6","1.482"
"2021-09-22T22:36:34.000Z","A7","0.291"
"2021-09-22T22:36:34.000Z","A8","0.303"
"2021-09-22T22:36:34.000Z","A9","0.286"
"2021-09-22T22:36:34.000Z","B1","1.478"
"2021-09-22T22:36:34.000Z","B10","0.345"
"2021-09-22T22:36:34.000Z","B11","0.295"
"2021-09-22T22:36:34.000Z","B12","0.31"
"2021-09-22T22:36:34.000Z","B2","1.442"
"2021-09-22T22:36:34.000Z","B3","1.463"
"2021-09-22T22:36:34.000Z","B4","1.474"
"2021-09-22T22:36:34.000Z","B5","1.514"
"2021-09-22T22:36:34.000Z","B6","1.552"
"2021-09-22T22:36:34.000Z","B7","0.321"
"2021-09-22T22:36:34.000Z","B8","0.287"
"2021-09-22T22:36:34.000Z","B9","0.287"
"2021-09-22T22:36:34.000Z","C1","1.439"
"2021-09-22T22:36:34.000Z","C10","0.328"
"2021-09-22T22:36:34.000Z","C11","0.295"
"2021-09-22T22:36:34.000Z","C12","0.307"
"2021-09-22T22:36:34.000Z","C2","1.41"
"2021-09-22T22:36:34.000Z","C3","1.473"
"2021-09-22T22:36:34.000Z","C4","1.495"
"2021-09-22T22:36:34.000Z","C5","1.5"
"2021-09-22T22:36:34.000Z","C6","1.51"
"2021-09-22T22:36:34.000Z","C7","0.283"
"2021-09-22T22:36:34.000Z","C8","0.289"
"2021-09-22T22:36:34.000Z","C9","0.301"
"2021-09-22T22:36:34.000Z","D1","1.453"
"2021-09-22T22:36:34.000Z","D10","0.314"
"2021-09-22T22:36:34.000Z","D11","0.328"
"2021-09-22T22:36:34.000Z","D12","0.338"
"2021-09-22T22:36:34.000Z","D2","1.45"
"2021-09-22T22:36:34.000Z","D3","1.474"
"2021-09-22T22:36:34.000Z","D4","1.501"
"2021-09-22T22:36:34.000Z","D5","1.519"
"2021-09-22T22:36:34.000Z","D6","1.544"
"2021-09-22T22:36:34.000Z","D7","0.313"
"2021-09-22T22:36:34.000Z","D8","0.286"
"2021-09-22T22:36:34.000Z","D9","0.319"
"2021-09-22T22:36:34.000Z","E1","1.501"
"2021-09-22T22:36:34.000Z","E10","0.363"
"2021-09-22T22:36:34.000Z","E11","0.334"
"2021-09-22T22:36:34.000Z","E12","0.299"
"2021-09-22T22:36:34.000Z","E2","1.469"
"2021-09-22T22:36:34.000Z","E3","1.509"
"2021-09-22T22:36:34.000Z","E4","1.543"
"2021-09-22T22:36:34.000Z","E5","1.54"
"2021-09-22T22:36:34.000Z","E6","1.516"
"2021-09-22T22:36:34.000Z","E7","0.35"
"2021-09-22T22:36:34.000Z","E8","0.306"
"2021-09-22T22:36:34.000Z","E9","0.297"
"2021-09-22T22:36:34.000Z","F1","1.473"
"2021-09-22T22:36:34.000Z","F10","0.314"
"2021-09-22T22:36:34.000Z","F11","0.34"
"2021-09-22T22:36:34.000Z","F12","0.296"
"2021-09-22T22:36:34.000Z","F2","1.498"
"2021-09-22T22:36:34.000Z","F3","1.457"
"2021-09-22T22:36:34.000Z","F4","1.519"
"2021-09-22T22:36:34.000Z","F5","1.552"
"2021-09-22T22:36:34.000Z","F6","1.497"
"2021-09-22T22:36:34.000Z","F7","0.378"
"2021-09-22T22:36:34.000Z","F8","0.38"
"2021-09-22T22:36:34.000Z","F9","0.281"
"2021-09-22T22:36:34.000Z","G1","1.458"
"2021-09-22T22:36:34.000Z","G10","0.311"
"2021-09-22T22:36:34.000Z","G11","0.336"
"2021-09-22T22:36:34.000Z","G12","0.362"
"2021-09-22T22:36:34.000Z","G2","1.475"
"2021-09-22T22:36:34.000Z","G3","1.47"
"2021-09-22T22:36:34.000Z","G4","1.485"
"2021-09-22T22:36:34.000Z","G5","1.564"
"2021-09-22T22:36:34.000Z","G6","1.606"
"2021-09-22T22:36:34.000Z","G7","0.304"
"2021-09-22T22:36:34.000Z","G8","0.294"
"2021-09-22T22:36:34.000Z","G9","0.333"
"2021-09-22T22:36:34.000Z","H1","1.422"
"2021-09-22T22:36:34.000Z","H10","0.292"
"2021-09-22T22:36:34.000Z","H11","0.291"
"2021-09-22T22:36:34.000Z","H12","0.328"
"2021-09-22T22:36:34.000Z","H2","1.427"
"2021-09-22T22:36:34.000Z","H3","1.454"
"2021-09-22T22:36:34.000Z","H4","1.508"
"2021-09-22T22:36:34.000Z","H5","1.508"
"2021-09-22T22:36:34.000Z","H6","1.499"
"2021-09-22T22:36:34.000Z","H7","0.3"
"2021-09-22T22:36:34.000Z","H8","0.282"
"2021-09-22T22:36:34.000Z","H9","0.301"
"2021-09-22T23:36:36.000Z","A1","1.521"
"2021-09-22T23:36:36.000Z","A10","0.314"
"2021-09-22T23:36:36.000Z","A11","0.318"
"2021-09-22T23:36:36.000Z","A12","0.314"
"2021-09-22T23:36:36.000Z","A2","1.521"
"2021-09-22T23:36:36.000Z","A3","1.495"
"2021-09-22T23:36:36.000Z","A4","1.483"
"2021-09-22T23:36:36.000Z","A5","1.52"
"2021-09-22T23:36:36.000Z","A6","1.532"
"2021-09-22T23:36:36.000Z","A7","0.338"
"2021-09-22T23:36:36.000Z","A8","0.324"
"2021-09-22T23:36:36.000Z","A9","0.322"
"2021-09-22T23:36:36.000Z","B1","1.536"
"2021-09-22T23:36:36.000Z","B10","0.346"
"2021-09-22T23:36:36.000Z","B11","0.335"
"2021-09-22T23:36:36.000Z","B12","0.329"
"2021-09-22T23:36:36.000Z","B2","1.487"
"2021-09-22T23:36:36.000Z","B3","1.504"
"2021-09-22T23:36:36.000Z","B4","1.597"
"2021-09-22T23:36:36.000Z","B5","1.544"
"2021-09-22T23:36:36.000Z","B6","1.582"
"2021-09-22T23:36:36.000Z","B7","0.334"
"2021-09-22T23:36:36.000Z","B8","0.307"
"2021-09-22T23:36:36.000Z","B9","0.309"
"2021-09-22T23:36:36.000Z","C1","1.504"
"2021-09-22T23:36:36.000Z","C10","0.307"
"2021-09-22T23:36:36.000Z","C11","0.388"
"2021-09-22T23:36:36.000Z","C12","0.337"
"2021-09-22T23:36:36.000Z","C2","1.519"
"2021-09-22T23:36:36.000Z","C3","1.543"
"2021-09-22T23:36:36.000Z","C4","1.508"
"2021-09-22T23:36:36.000Z","C5","1.588"
"2021-09-22T23:36:36.000Z","C6","1.629"
"2021-09-22T23:36:36.000Z","C7","0.308"
"2021-09-22T23:36:36.000Z","C8","0.331"
"2021-09-22T23:36:36.000Z","C9","0.327"
"2021-09-22T23:36:36.000Z","D1","1.554"
"2021-09-22T23:36:36.000Z","D10","0.32"
"2021-09-22T23:36:36.000Z","D11","0.352"
"2021-09-22T23:36:36.000Z","D12","0.324"
"2021-09-22T23:36:36.000Z","D2","1.477"
"2021-09-22T23:36:36.000Z","D3","1.581"
"2021-09-22T23:36:36.000Z","D4","1.529"
"2021-09-22T23:36:36.000Z","D5","1.583"
"2021-09-22T23:36:36.000Z","D6","1.598"
"2021-09-22T23:36:36.000Z","D7","0.35"
"2021-09-22T23:36:36.000Z","D8","0.359"
"2021-09-22T23:36:36.000Z","D9","0.335"
"2021-09-22T23:36:36.000Z","E1","1.502"
"2021-09-22T23:36:36.000Z","E10","0.309"
"2021-09-22T23:36:36.000Z","E11","0.37"
"2021-09-22T23:36:36.000Z","E12","0.357"
"2021-09-22T23:36:36.000Z","E2","1.522"
"2021-09-22T23:36:36.000Z","E3","1.544"
"2021-09-22T23:36:36.000Z","E4","1.53"
"2021-09-22T23:36:36.000Z","E5","1.604"
"2021-09-22T23:36:36.000Z","E6","1.624"
"2021-09-22T23:36:36.000Z","E7","0.354"
"2021-09-22T23:36:36.000Z","E8","0.325"
"2021-09-22T23:36:36.000Z","E9","0.359"
"2021-09-22T23:36:36.000Z","F1","1.504"
"2021-09-22T23:36:36.000Z","F10","0.299"
"2021-09-22T23:36:36.000Z","F11","0.377"
"2021-09-22T23:36:36.000Z","F12","0.351"
"2021-09-22T23:36:36.000Z","F2","1.501"
"2021-09-22T23:36:36.000Z","F3","1.525"
"2021-09-22T23:36:36.000Z","F4","1.494"
"2021-09-22T23:36:36.000Z","F5","1.588"
"2021-09-22T23:36:36.000Z","F6","1.605"
"2021-09-22T23:36:36.000Z","F7","0.324"
"2021-09-22T23:36:36.000Z","F8","0.321"
"2021-09-22T23:36:36.000Z","F9","0.361"
"2021-09-22T23:36:36.000Z","G1","1.505"
"2021-09-22T23:36:36.000Z","G10","0.326"
"2021-09-22T23:36:36.000Z","G11","0.315"
"2021-09-22T23:36:36.000Z","G12","0.377"
"2021-09-22T23:36:36.000Z","G2","1.489"
"2021-09-22T23:36:36.000Z","G3","1.514"
"2021-09-22T23:36:36.000Z","G4","1.498"
"2021-09-22T23:36:36.000Z","G5","1.579"
"2021-09-22T23:36:36.000Z","G6","1.602"
"2021-09-22T23:36:36.000Z","G7","0.318"
"2021-09-22T23:36:36.000Z","G8","0.287"
"2021-09-22T23:36:36.000Z","G9","0.351"
"2021-09-22T23:36:36.000Z","H1","1.492"
"2021-09-22T23:36:36.000Z","H10","0.287"
"2021-09-22T23:36:36.000Z","H11","0.331"
"2021-09-22T23:36:36.000Z","H12","0.344"
"2021-09-22T23:36:36.000Z","H2","1.471"
"2021-09-22T23:36:36.000Z","H3","1.501"
"2021-09-22T23:36:36.000Z","H4","1.497"
"2021-09-22T23:36:36.000Z","H5","1.568"
"2021-09-22T23:36:36.000Z","H6","1.587"
"2021-09-22T23:36:36.000Z","H7","0.313"
"2021-09-22T23:36:36.000Z","H8","0.302"
"2021-09-22T23:36:36.000Z","H9","0.334"
"2021-09-23T00:36:38.000Z","A1","1.491"
"2021-09-23T00:36:38.000Z","A10","0.32"
"2021-09-23T00:36:38.000Z","A11","0.344"
"2021-09-23T00:36:38.000Z","A12","0.358"
"2021-09-23T00:36:38.000Z","A2","1.54"
"2021-09-23T00:36:38.000Z","A3","1.534"
"2021-09-23T00:36:38.000Z","A4","1.514"
"2021-09-23T00:36:38.000Z","A5","1.531"
"2021-09-23T00:36:38.000Z","A6","1.597"
"2021-09-23T00:36:38.000Z","A7","0.342"
"2021-09-23T00:36:38.000Z","A8","0.324"
"2021-09-23T00:36:38.000Z","A9","0.321"
"2021-09-23T00:36:38.000Z","B1","1.512"
"2021-09-23T00:36:38.000Z","B10","0.333"
"2021-09-23T00:36:38.000Z","B11","0.352"
"2021-09-23T00:36:38.000Z","B12","0.343"
"2021-09-23T00:36:38.000Z","B2","1.529"
"2021-09-23T00:36:38.000Z","B3","1.553"
"2021-09-23T00:36:38.000Z","B4","1.579"
"2021-09-23T00:36:38.000Z","B5","1.616"
"2021-09-23T00:36:38.000Z","B6","1.593"
"2021-09-23T00:36:38.000Z","B7","0.316"
"2021-09-23T00:36:38.000Z","B8","0.313"
"2021-09-23T00:36:38.000Z","B9","0.317"
"2021-09-23T00:36:38.000Z","C1","1.532"
"2021-09-23T00:36:38.000Z","C10","0.338"
"2021-09-23T00:36:38.000Z","C11","0.359"
"2021-09-23T00:36:38.000Z","C12","0.367"
"2021-09-23T00:36:38.000Z","C2","1.498"
"2021-09-23T00:36:38.000Z","C3","1.547"
"2021-09-23T00:36:38.000Z","C4","1.581"
"2021-09-23T00:36:38.000Z","C5","1.589"
"2021-09-23T00:36:38.000Z","C6","1.628"
"2021-09-23T00:36:38.000Z","C7","0.34"
"2021-09-23T00:36:38.000Z","C8","0.323"
"2021-09-23T00:36:38.000Z","C9","0.387"
"2021-09-23T00:36:38.000Z","D1","1.526"
"2021-09-23T00:36:38.000Z","D10","0.329"
"2021-09-23T00:36:38.000Z","D11","0.325"
"2021-09-23T00:36:38.000Z","D12","0.369"
"2021-09-23T00:36:38.000Z","D2","1.52"
"2021-09-23T00:36:38.000Z","D3","1.57"
"2021-09-23T00:36:38.000Z","D4","1.591"
"2021-09-23T00:36:38.000Z","D5","1.528"
"2021-09-23T00:36:38.000Z","D6","1.671"
"2021-09-23T00:36:38.000Z","D7","0.336"
"2021-09-23T00:36:38.000Z","D8","0.326"
"2021-09-23T00:36:38.000Z","D9","0.35"
"2021-09-23T00:36:38.000Z","E1","1.569"
"2021-09-23T00:36:38.000Z","E10","0.395"
"2021-09-23T00:36:38.000Z","E11","0.331"
"2021-09-23T00:36:38.000Z","E12","0.445"
"2021-09-23T00:36:38.000Z","E2","1.505"
"2021-09-23T00:36:38.000Z","E3","1.599"
"2021-09-23T00:36:38.000Z","E4","1.608"
"2021-09-23T00:36:38.000Z","E5","1.544"
"2021-09-23T00:36:38.000Z","E6","1.654"
"2021-09-23T00:36:38.000Z","E7","0.365"
"2021-09-23T00:36:38.000Z","E8","0.304"
"2021-09-23T00:36:38.000Z","E9","0.366"
"2021-09-23T00:36:38.000Z","F1","1.542"
"2021-09-23T00:36:38.000Z","F10","0.335"
"2021-09-23T00:36:38.000Z","F11","0.336"
"2021-09-23T00:36:38.000Z","F12","0.354"
"2021-09-23T00:36:38.000Z","F2","1.511"
"2021-09-23T00:36:38.000Z","F3","1.569"
"2021-09-23T00:36:38.000Z","F4","1.539"
"2021-09-23T00:36:38.000Z","F5","1.575"
"2021-09-23T00:36:38.000Z","F6","1.634"
"2021-09-23T00:36:38.000Z","F7","0.353"
"2021-09-23T00:36:38.000Z","F8","0.325"
"2021-09-23T00:36:38.000Z","F9","0.334"
"2021-09-23T00:36:38.000Z","G1","1.512"
"2021-09-23T00:36:38.000Z","G10","0.358"
"2021-09-23T00:36:38.000Z","G11","0.354"
"2021-09-23T00:36:38.000Z","G12","0.33"
"2021-09-23T00:36:38.000Z","G2","1.533"
"2021-09-23T00:36:38.000Z","G3","1.555"
"2021-09-23T00:36:38.000Z","G4","1.601"
"2021-09-23T00:36:38.000Z","G5","1.555"
"2021-09-23T00:36:38.000Z","G6","1.634"
"2021-09-23T00:36:38.000Z","G7","0.348"
"2021-09-23T00:36:38.000Z","G8","0.337"
"2021-09-23T00:36:38.000Z","G9","0.342"
"2021-09-23T00:36:38.000Z","H1","1.467"
"2021-09-23T00:36:38.000Z","H10","0.364"
"2021-09-23T00:36:38.000Z","H11","0.323"
"2021-09-23T00:36:38.000Z","H12","0.325"
"2021-09-23T00:36:38.000Z","H2","1.54"
"2021-09-23T00:36:38.000Z","H3","1.527"
"2021-09-23T00:36:38.000Z","H4","1.569"
"2021-09-23T00:36:38.000Z","H5","1.565"
"2021-09-23T00:36:38.000Z","H6","1.595"
"2021-09-23T00:36:38.000Z","H7","0.31"
"2021-09-23T00:36:38.000Z","H8","0.32"
"2021-09-23T00:36:38.000Z","H9","0.322"
"2021-09-23T01:36:36.000Z","A1","1.555"
"2021-09-23T01:36:36.000Z","A10","0.345"
"2021-09-23T01:36:36.000Z","A11","0.39"
"2021-09-23T01:36:36.000Z","A12","0.374"
"2021-09-23T01:36:36.000Z","A2","1.544"
"2021-09-23T01:36:36.000Z","A3","1.535"
"2021-09-23T01:36:36.000Z","A4","1.544"
"2021-09-23T01:36:36.000Z","A5","1.57"
"2021-09-23T01:36:36.000Z","A6","1.588"
"2021-09-23T01:36:36.000Z","A7","0.332"
"2021-09-23T01:36:36.000Z","A8","0.343"
"2021-09-23T01:36:36.000Z","A9","0.356"
"2021-09-23T01:36:36.000Z","B1","1.603"
"2021-09-23T01:36:36.000Z","B10","0.403"
"2021-09-23T01:36:36.000Z","B11","0.351"
"2021-09-23T01:36:36.000Z","B12","0.355"
"2021-09-23T01:36:36.000Z","B2","1.549"
"2021-09-23T01:36:36.000Z","B3","1.56"
"2021-09-23T01:36:36.000Z","B4","1.577"
"2021-09-23T01:36:36.000Z","B5","1.629"
"2021-09-23T01:36:36.000Z","B6","1.604"
"2021-09-23T01:36:36.000Z","B7","0.367"
"2021-09-23T01:36:36.000Z","B8","0.338"
"2021-09-23T01:36:36.000Z","B9","0.367"
"2021-09-23T01:36:36.000Z","C1","1.542"
"2021-09-23T01:36:36.000Z","C10","0.337"
"2021-09-23T01:36:36.000Z","C11","0.341"
"2021-09-23T01:36:36.000Z","C12","0.375"
"2021-09-23T01:36:36.000Z","C2","1.573"
"2021-09-23T01:36:36.000Z","C3","1.564"
"2021-09-23T01:36:36.000Z","C4","1.59"
"2021-09-23T01:36:36.000Z","C5","1.614"
"2021-09-23T01:36:36.000Z","C6","1.606"
"2021-09-23T01:36:36.000Z","C7","0.334"
"2021-09-23T01:36:36.000Z","C8","0.314"
"2021-09-23T01:36:36.000Z","C9","0.325"
"2021-09-23T01:36:36.000Z","D1","1.56"
"2021-09-23T01:36:36.000Z","D10","0.37"
"2021-09-23T01:36:36.000Z","D11","0.332"
"2021-09-23T01:36:36.000Z","D12","0.366"
"2021-09-23T01:36:36.000Z","D2","1.568"
"2021-09-23T01:36:36.000Z","D3","1.581"
"2021-09-23T01:36:36.000Z","D4","1.607"
"2021-09-23T01:36:36.000Z","D5","1.604"
"2021-09-23T01:36:36.000Z","D6","1.624"
"2021-09-23T01:36:36.000Z","D7","0.342"
"2021-09-23T01:36:36.000Z","D8","0.328"
"2021-09-23T01:36:36.000Z","D9","0.371"
"2021-09-23T01:36:36.000Z","E1","1.581"
"2021-09-23T01:36:36.000Z","E10","0.364"
"2021-09-23T01:36:36.000Z","E11","0.374"
"2021-09-23T01:36:36.000Z","E12","0.348"
"2021-09-23T01:36:36.000Z","E2","1.561"
"2021-09-23T01:36:36.000Z","E3","1.575"
"2021-09-23T01:36:36.000Z","E4","1.623"
"2021-09-23T01:36:36.000Z","E5","1.641"
"2021-09-23T01:36:36.000Z","E6","1.605"
"2021-09-23T01:36:36.000Z","E7","0.44"
"2021-09-23T01:36:36.000Z","E8","0.357"
"2021-09-23T01:36:36.000Z","E9","0.332"
"2021-09-23T01:36:36.000Z","F1","1.618"
"2021-09-23T01:36:36.000Z","F10","0.37"
"2021-09-23T01:36:36.000Z","F11","0.401"
"2021-09-23T01:36:36.000Z","F12","0.377"
"2021-09-23T01:36:36.000Z","F2","1.567"
"2021-09-23T01:36:36.000Z","F3","1.601"
"2021-09-23T01:36:36.000Z","F4","1.591"
"2021-09-23T01:36:36.000Z","F5","1.659"
"2021-09-23T01:36:36.000Z","F6","1.634"
"2021-09-23T01:36:36.000Z","F7","0.382"
"2021-09-23T01:36:36.000Z","F8","0.36"
"2021-09-23T01:36:36.000Z","F9","0.321"
"2021-09-23T01:36:36.000Z","G1","1.521"
"2021-09-23T01:36:36.000Z","G10","0.341"
"2021-09-23T01:36:36.000Z","G11","0.397"
"2021-09-23T01:36:36.000Z","G12","0.363"
"2021-09-23T01:36:36.000Z","G2","1.612"
"2021-09-23T01:36:36.000Z","G3","1.585"
"2021-09-23T01:36:36.000Z","G4","1.575"
"2021-09-23T01:36:36.000Z","G5","1.635"
"2021-09-23T01:36:36.000Z","G6","1.647"
"2021-09-23T01:36:36.000Z","G7","0.33"
"2021-09-23T01:36:36.000Z","G8","0.379"
"2021-09-23T01:36:36.000Z","G9","0.354"
"2021-09-23T01:36:36.000Z","H1","1.525"
"2021-09-23T01:36:36.000Z","H10","0.343"
"2021-09-23T01:36:36.000Z","H11","0.376"
"2021-09-23T01:36:36.000Z","H12","0.37"
"2021-09-23T01:36:36.000Z","H2","1.529"
"2021-09-23T01:36:36.000Z","H3","1.556"
"2021-09-23T01:36:36.000Z","H4","1.556"
"2021-09-23T01:36:36.000Z","H5","1.582"
"2021-09-23T01:36:36.000Z","H6","1.591"
"2021-09-23T01:36:36.000Z","H7","0.321"
"2021-09-23T01:36:36.000Z","H8","0.334"
"2021-09-23T01:36:36.000Z","H9","0.385"
"2021-09-23T02:36:39.000Z","A1","1.567"
"2021-09-23T02:36:39.000Z","A10","0.36"
"2021-09-23T02:36:39.000Z","A11","0.367"
"2021-09-23T02:36:39.000Z","A12","0.354"
"2021-09-23T02:36:39.000Z","A2","1.619"
"2021-09-23T02:36:39.000Z","A3","1.564"
"2021-09-23T02:36:39.000Z","A4","1.56"
"2021-09-23T02:36:39.000Z","A5","1.591"
"2021-09-23T02:36:39.000Z","A6","1.607"
"2021-09-23T02:36:39.000Z","A7","0.372"
"2021-09-23T02:36:39.000Z","A8","0.342"
"2021-09-23T02:36:39.000Z","A9","0.356"
"2021-09-23T02:36:39.000Z","B1","1.6"
"2021-09-23T02:36:39.000Z","B10","0.352"
"2021-09-23T02:36:39.000Z","B11","0.363"
"2021-09-23T02:36:39.000Z","B12","0.369"
"2021-09-23T02:36:39.000Z","B2","1.576"
"2021-09-23T02:36:39.000Z","B3","1.604"
