"time","Position","Readerdata.Value"
"2021-10-14T20:34:21.000Z","E7","0.221"
"2021-10-14T20:34:21.000Z","E8","0.221"
"2021-10-14T20:34:21.000Z","E9","0.249"
"2021-10-14T20:34:21.000Z","F1","1.199"
"2021-10-14T20:34:21.000Z","F10","0.259"
"2021-10-14T20:34:21.000Z","F11","0.269"
"2021-10-14T20:34:21.000Z","F12","0.274"
"2021-10-14T20:34:21.000Z","F2","1.217"
"2021-10-14T20:34:21.000Z","F3","1.265"
"2021-10-14T20:34:21.000Z","F4","1.36"
"2021-10-14T20:34:21.000Z","F5","1.35"
"2021-10-14T20:34:21.000Z","F6","1.38"
"2021-10-14T20:34:21.000Z","F7","0.226"
"2021-10-14T20:34:21.000Z","F8","0.218"
"2021-10-14T20:34:21.000Z","F9","0.257"
"2021-10-14T20:34:21.000Z","G1","1.228"
"2021-10-14T20:34:21.000Z","G10","0.232"
"2021-10-14T20:34:21.000Z","G11","0.254"
"2021-10-14T20:34:21.000Z","G12","0.281"
"2021-10-14T20:34:21.000Z","G2","1.177"
"2021-10-14T20:34:21.000Z","G3","1.292"
"2021-10-14T20:34:21.000Z","G4","1.267"
"2021-10-14T20:34:21.000Z","G5","1.288"
"2021-10-14T20:34:21.000Z","G6","1.397"
"2021-10-14T20:34:21.000Z","G7","0.233"
"2021-10-14T20:34:21.000Z","G8","0.234"
"2021-10-14T20:34:21.000Z","G9","0.269"
"2021-10-14T20:34:21.000Z","H1","1.214"
"2021-10-14T20:34:21.000Z","H10","0.238"
"2021-10-14T20:34:21.000Z","H11","0.245"
"2021-10-14T20:34:21.000Z","H12","0.264"
"2021-10-14T20:34:21.000Z","H2","1.203"
"2021-10-14T20:34:21.000Z","H3","1.282"
"2021-10-14T20:34:21.000Z","H4","1.283"
"2021-10-14T20:34:21.000Z","H5","1.332"
"2021-10-14T20:34:21.000Z","H6","1.377"
"2021-10-14T20:34:21.000Z","H7","0.22"
"2021-10-14T20:34:21.000Z","H8","0.214"
"2021-10-14T20:34:21.000Z","H9","0.269"
"2021-10-14T21:34:18.000Z","A1","1.197"
"2021-10-14T21:34:18.000Z","A10","0.253"
"2021-10-14T21:34:18.000Z","A11","0.302"
"2021-10-14T21:34:18.000Z","A12","0.277"
"2021-10-14T21:34:18.000Z","A2","1.215"
"2021-10-14T21:34:18.000Z","A3","1.33"
"2021-10-14T21:34:18.000Z","A4","1.295"
"2021-10-14T21:34:18.000Z","A5","1.451"
"2021-10-14T21:34:18.000Z","A6","1.416"
"2021-10-14T21:34:18.000Z","A7","0.229"
"2021-10-14T21:34:18.000Z","A8","0.263"
"2021-10-14T21:34:18.000Z","A9","0.251"
"2021-10-14T21:34:18.000Z","B1","1.23"
"2021-10-14T21:34:18.000Z","B10","0.25"
"2021-10-14T21:34:18.000Z","B11","0.3"
"2021-10-14T21:34:18.000Z","B12","0.298"
"2021-10-14T21:34:18.000Z","B2","1.245"
"2021-10-14T21:34:18.000Z","B3","1.317"
"2021-10-14T21:34:18.000Z","B4","1.328"
"2021-10-14T21:34:18.000Z","B5","1.477"
"2021-10-14T21:34:18.000Z","B6","1.4"
"2021-10-14T21:34:18.000Z","B7","0.225"
"2021-10-14T21:34:18.000Z","B8","0.214"
"2021-10-14T21:34:18.000Z","B9","0.268"
"2021-10-14T21:34:18.000Z","C1","1.208"
"2021-10-14T21:34:18.000Z","C10","0.243"
"2021-10-14T21:34:18.000Z","C11","0.296"
"2021-10-14T21:34:18.000Z","C12","0.264"
"2021-10-14T21:34:18.000Z","C2","1.183"
"2021-10-14T21:34:18.000Z","C3","1.312"
"2021-10-14T21:34:18.000Z","C4","1.311"
"2021-10-14T21:34:18.000Z","C5","1.369"
"2021-10-14T21:34:18.000Z","C6","1.354"
"2021-10-14T21:34:18.000Z","C7","0.224"
"2021-10-14T21:34:18.000Z","C8","0.218"
"2021-10-14T21:34:18.000Z","C9","0.259"
"2021-10-14T21:34:18.000Z","D1","1.22"
"2021-10-14T21:34:18.000Z","D10","0.24"
"2021-10-14T21:34:18.000Z","D11","0.307"
"2021-10-14T21:34:18.000Z","D12","0.267"
"2021-10-14T21:34:18.000Z","D2","1.227"
"2021-10-14T21:34:18.000Z","D3","1.295"
"2021-10-14T21:34:18.000Z","D4","1.288"
"2021-10-14T21:34:18.000Z","D5","1.476"
"2021-10-14T21:34:18.000Z","D6","1.42"
"2021-10-14T21:34:18.000Z","D7","0.221"
"2021-10-14T21:34:18.000Z","D8","0.224"
"2021-10-14T21:34:18.000Z","D9","0.255"
"2021-10-14T21:34:18.000Z","E1","1.291"
"2021-10-14T21:34:18.000Z","E10","0.301"
"2021-10-14T21:34:18.000Z","E11","0.272"
"2021-10-14T21:34:18.000Z","E12","0.373"
"2021-10-14T21:34:18.000Z","E2","1.264"
"2021-10-14T21:34:18.000Z","E3","1.338"
"2021-10-14T21:34:18.000Z","E4","1.373"
"2021-10-14T21:34:18.000Z","E5","1.38"
"2021-10-14T21:34:18.000Z","E6","1.545"
"2021-10-14T21:34:18.000Z","E7","0.266"
"2021-10-14T21:34:18.000Z","E8","0.234"
"2021-10-14T21:34:18.000Z","E9","0.264"
"2021-10-14T21:34:18.000Z","F1","1.247"
"2021-10-14T21:34:18.000Z","F10","0.263"
"2021-10-14T21:34:18.000Z","F11","0.278"
"2021-10-14T21:34:18.000Z","F12","0.296"
"2021-10-14T21:34:18.000Z","F2","1.281"
"2021-10-14T21:34:18.000Z","F3","1.336"
"2021-10-14T21:34:18.000Z","F4","1.326"
"2021-10-14T21:34:18.000Z","F5","1.373"
"2021-10-14T21:34:18.000Z","F6","1.449"
"2021-10-14T21:34:18.000Z","F7","0.255"
"2021-10-14T21:34:18.000Z","F8","0.243"
"2021-10-14T21:34:18.000Z","F9","0.252"
"2021-10-14T21:34:18.000Z","G1","1.276"
"2021-10-14T21:34:18.000Z","G10","0.276"
"2021-10-14T21:34:18.000Z","G11","0.274"
"2021-10-14T21:34:18.000Z","G12","0.273"
"2021-10-14T21:34:18.000Z","G2","1.24"
"2021-10-14T21:34:18.000Z","G3","1.282"
"2021-10-14T21:34:18.000Z","G4","1.356"
"2021-10-14T21:34:18.000Z","G5","1.376"
"2021-10-14T21:34:18.000Z","G6","1.352"
"2021-10-14T21:34:18.000Z","G7","0.249"
"2021-10-14T21:34:18.000Z","G8","0.227"
"2021-10-14T21:34:18.000Z","G9","0.235"
"2021-10-14T21:34:18.000Z","H1","1.22"
"2021-10-14T21:34:18.000Z","H10","0.243"
"2021-10-14T21:34:18.000Z","H11","0.288"
"2021-10-14T21:34:18.000Z","H12","0.261"
"2021-10-14T21:34:18.000Z","H2","1.276"
"2021-10-14T21:34:18.000Z","H3","1.356"
"2021-10-14T21:34:18.000Z","H4","1.347"
"2021-10-14T21:34:18.000Z","H5","1.45"
"2021-10-14T21:34:18.000Z","H6","1.378"
"2021-10-14T21:34:18.000Z","H7","0.223"
"2021-10-14T21:34:18.000Z","H8","0.221"
"2021-10-14T21:34:18.000Z","H9","0.255"
"2021-10-14T22:34:22.000Z","A1","1.24"
"2021-10-14T22:34:22.000Z","A10","0.254"
"2021-10-14T22:34:22.000Z","A11","0.352"
"2021-10-14T22:34:22.000Z","A12","0.294"
"2021-10-14T22:34:22.000Z","A2","1.244"
"2021-10-14T22:34:22.000Z","A3","1.332"
"2021-10-14T22:34:22.000Z","A4","1.336"
"2021-10-14T22:34:22.000Z","A5","1.457"
"2021-10-14T22:34:22.000Z","A6","1.433"
"2021-10-14T22:34:22.000Z","A7","0.238"
"2021-10-14T22:34:22.000Z","A8","0.233"
"2021-10-14T22:34:22.000Z","A9","0.272"
"2021-10-14T22:34:22.000Z","B1","1.31"
"2021-10-14T22:34:22.000Z","B10","0.268"
"2021-10-14T22:34:22.000Z","B11","0.282"
"2021-10-14T22:34:22.000Z","B12","0.3"
"2021-10-14T22:34:22.000Z","B2","1.292"
"2021-10-14T22:34:22.000Z","B3","1.324"
"2021-10-14T22:34:22.000Z","B4","1.343"
"2021-10-14T22:34:22.000Z","B5","1.419"
"2021-10-14T22:34:22.000Z","B6","1.515"
"2021-10-14T22:34:22.000Z","B7","0.254"
"2021-10-14T22:34:22.000Z","B8","0.236"
"2021-10-14T22:34:22.000Z","B9","0.264"
"2021-10-14T22:34:22.000Z","C1","1.223"
"2021-10-14T22:34:22.000Z","C10","0.283"
"2021-10-14T22:34:22.000Z","C11","0.279"
"2021-10-14T22:34:22.000Z","C12","0.295"
"2021-10-14T22:34:22.000Z","C2","1.267"
"2021-10-14T22:34:22.000Z","C3","1.384"
"2021-10-14T22:34:22.000Z","C4","1.338"
"2021-10-14T22:34:22.000Z","C5","1.423"
"2021-10-14T22:34:22.000Z","C6","1.481"
"2021-10-14T22:34:22.000Z","C7","0.232"
"2021-10-14T22:34:22.000Z","C8","0.235"
"2021-10-14T22:34:22.000Z","C9","0.267"
"2021-10-14T22:34:22.000Z","D1","1.236"
"2021-10-14T22:34:22.000Z","D10","0.253"
"2021-10-14T22:34:22.000Z","D11","0.277"
"2021-10-14T22:34:22.000Z","D12","0.287"
"2021-10-14T22:34:22.000Z","D2","1.232"
"2021-10-14T22:34:22.000Z","D3","1.333"
"2021-10-14T22:34:22.000Z","D4","1.335"
"2021-10-14T22:34:22.000Z","D5","1.431"
"2021-10-14T22:34:22.000Z","D6","1.421"
"2021-10-14T22:34:22.000Z","D7","0.235"
"2021-10-14T22:34:22.000Z","D8","0.217"
"2021-10-14T22:34:22.000Z","D9","0.264"
"2021-10-14T22:34:22.000Z","E1","1.291"
"2021-10-14T22:34:22.000Z","E10","0.278"
"2021-10-14T22:34:22.000Z","E11","0.366"
"2021-10-14T22:34:22.000Z","E12","0.293"
"2021-10-14T22:34:22.000Z","E2","1.243"
"2021-10-14T22:34:22.000Z","E3","1.343"
"2021-10-14T22:34:22.000Z","E4","1.356"
"2021-10-14T22:34:22.000Z","E5","1.443"
"2021-10-14T22:34:22.000Z","E6","1.43"
"2021-10-14T22:34:22.000Z","E7","0.259"
"2021-10-14T22:34:22.000Z","E8","0.241"
"2021-10-14T22:34:22.000Z","E9","0.265"
"2021-10-14T22:34:22.000Z","F1","1.224"
"2021-10-14T22:34:22.000Z","F10","0.301"
"2021-10-14T22:34:22.000Z","F11","0.335"
"2021-10-14T22:34:22.000Z","F12","0.287"
"2021-10-14T22:34:22.000Z","F2","1.261"
"2021-10-14T22:34:22.000Z","F3","1.312"
"2021-10-14T22:34:22.000Z","F4","1.435"
"2021-10-14T22:34:22.000Z","F5","1.434"
"2021-10-14T22:34:22.000Z","F6","1.395"
"2021-10-14T22:34:22.000Z","F7","0.235"
"2021-10-14T22:34:22.000Z","F8","0.246"
"2021-10-14T22:34:22.000Z","F9","0.275"
"2021-10-14T22:34:22.000Z","G1","1.263"
"2021-10-14T22:34:22.000Z","G10","0.252"
"2021-10-14T22:34:22.000Z","G11","0.329"
"2021-10-14T22:34:22.000Z","G12","0.284"
"2021-10-14T22:34:22.000Z","G2","1.264"
"2021-10-14T22:34:22.000Z","G3","1.347"
"2021-10-14T22:34:22.000Z","G4","1.322"
"2021-10-14T22:34:22.000Z","G5","1.463"
"2021-10-14T22:34:22.000Z","G6","1.42"
"2021-10-14T22:34:22.000Z","G7","0.229"
"2021-10-14T22:34:22.000Z","G8","0.256"
"2021-10-14T22:34:22.000Z","G9","0.25"
"2021-10-14T22:34:22.000Z","H1","1.265"
"2021-10-14T22:34:22.000Z","H10","0.264"
"2021-10-14T22:34:22.000Z","H11","0.32"
"2021-10-14T22:34:22.000Z","H12","0.297"
"2021-10-14T22:34:22.000Z","H2","1.293"
"2021-10-14T22:34:22.000Z","H3","1.369"
"2021-10-14T22:34:22.000Z","H4","1.379"
"2021-10-14T22:34:22.000Z","H5","1.409"
"2021-10-14T22:34:22.000Z","H6","1.452"
"2021-10-14T22:34:22.000Z","H7","0.23"
"2021-10-14T22:34:22.000Z","H8","0.226"
"2021-10-14T22:34:22.000Z","H9","0.262"
"2021-10-14T23:34:23.000Z","A1","1.249"
"2021-10-14T23:34:23.000Z","A10","0.344"
"2021-10-14T23:34:23.000Z","A11","0.303"
"2021-10-14T23:34:23.000Z","A12","0.315"
"2021-10-14T23:34:23.000Z","A2","1.297"
"2021-10-14T23:34:23.000Z","A3","1.333"
"2021-10-14T23:34:23.000Z","A4","1.418"
"2021-10-14T23:34:23.000Z","A5","1.464"
"2021-10-14T23:34:23.000Z","A6","1.444"
"2021-10-14T23:34:23.000Z","A7","0.256"
"2021-10-14T23:34:23.000Z","A8","0.236"
"2021-10-14T23:34:23.000Z","A9","0.274"
"2021-10-14T23:34:23.000Z","B1","1.253"
"2021-10-14T23:34:23.000Z","B10","0.277"
"2021-10-14T23:34:23.000Z","B11","0.338"
"2021-10-14T23:34:23.000Z","B12","0.295"
"2021-10-14T23:34:23.000Z","B2","1.327"
"2021-10-14T23:34:23.000Z","B3","1.359"
"2021-10-14T23:34:23.000Z","B4","1.419"
"2021-10-14T23:34:23.000Z","B5","1.562"
"2021-10-14T23:34:23.000Z","B6","1.48"
"2021-10-14T23:34:23.000Z","B7","0.225"
"2021-10-14T23:34:23.000Z","B8","0.246"
"2021-10-14T23:34:23.000Z","B9","0.267"
"2021-10-14T23:34:23.000Z","C1","1.208"
"2021-10-14T23:34:23.000Z","C10","0.288"
"2021-10-14T23:34:23.000Z","C11","0.309"
"2021-10-14T23:34:23.000Z","C12","0.33"
"2021-10-14T23:34:23.000Z","C2","1.29"
"2021-10-14T23:34:23.000Z","C3","1.362"
"2021-10-14T23:34:23.000Z","C4","1.391"
"2021-10-14T23:34:23.000Z","C5","1.459"
"2021-10-14T23:34:23.000Z","C6","1.568"
"2021-10-14T23:34:23.000Z","C7","0.228"
"2021-10-14T23:34:23.000Z","C8","0.223"
"2021-10-14T23:34:23.000Z","C9","0.28"
"2021-10-14T23:34:23.000Z","D1","1.244"
"2021-10-14T23:34:23.000Z","D10","0.273"
"2021-10-14T23:34:23.000Z","D11","0.287"
"2021-10-14T23:34:23.000Z","D12","0.303"
"2021-10-14T23:34:23.000Z","D2","1.287"
"2021-10-14T23:34:23.000Z","D3","1.406"
"2021-10-14T23:34:23.000Z","D4","1.37"
"2021-10-14T23:34:23.000Z","D5","1.452"
"2021-10-14T23:34:23.000Z","D6","1.497"
"2021-10-14T23:34:23.000Z","D7","0.272"
"2021-10-14T23:34:23.000Z","D8","0.241"
"2021-10-14T23:34:23.000Z","D9","0.25"
"2021-10-14T23:34:23.000Z","E1","1.264"
"2021-10-14T23:34:23.000Z","E10","0.3"
"2021-10-14T23:34:23.000Z","E11","0.409"
"2021-10-14T23:34:23.000Z","E12","0.343"
"2021-10-14T23:34:23.000Z","E2","1.318"
"2021-10-14T23:34:23.000Z","E3","1.361"
"2021-10-14T23:34:23.000Z","E4","1.471"
"2021-10-14T23:34:23.000Z","E5","1.553"
"2021-10-14T23:34:23.000Z","E6","1.532"
"2021-10-14T23:34:23.000Z","E7","0.269"
"2021-10-14T23:34:23.000Z","E8","0.264"
"2021-10-14T23:34:23.000Z","E9","0.277"
"2021-10-14T23:34:23.000Z","F1","1.298"
"2021-10-14T23:34:23.000Z","F10","0.295"
"2021-10-14T23:34:23.000Z","F11","0.339"
"2021-10-14T23:34:23.000Z","F12","0.369"
"2021-10-14T23:34:23.000Z","F2","1.283"
"2021-10-14T23:34:23.000Z","F3","1.344"
"2021-10-14T23:34:23.000Z","F4","1.376"
"2021-10-14T23:34:23.000Z","F5","1.496"
"2021-10-14T23:34:23.000Z","F6","1.499"
"2021-10-14T23:34:23.000Z","F7","0.242"
"2021-10-14T23:34:23.000Z","F8","0.268"
"2021-10-14T23:34:23.000Z","F9","0.275"
"2021-10-14T23:34:23.000Z","G1","1.31"
"2021-10-14T23:34:23.000Z","G10","0.285"
"2021-10-14T23:34:23.000Z","G11","0.314"
"2021-10-14T23:34:23.000Z","G12","0.328"
"2021-10-14T23:34:23.000Z","G2","1.332"
"2021-10-14T23:34:23.000Z","G3","1.344"
"2021-10-14T23:34:23.000Z","G4","1.399"
"2021-10-14T23:34:23.000Z","G5","1.409"
"2021-10-14T23:34:23.000Z","G6","1.509"
"2021-10-14T23:34:23.000Z","G7","0.247"
"2021-10-14T23:34:23.000Z","G8","0.253"
"2021-10-14T23:34:23.000Z","G9","0.297"
"2021-10-14T23:34:23.000Z","H1","1.283"
"2021-10-14T23:34:23.000Z","H10","0.267"
"2021-10-14T23:34:23.000Z","H11","0.295"
"2021-10-14T23:34:23.000Z","H12","0.313"
"2021-10-14T23:34:23.000Z","H2","1.371"
"2021-10-14T23:34:23.000Z","H3","1.343"
"2021-10-14T23:34:23.000Z","H4","1.416"
"2021-10-14T23:34:23.000Z","H5","1.448"
"2021-10-14T23:34:23.000Z","H6","1.47"
"2021-10-14T23:34:23.000Z","H7","0.276"
"2021-10-14T23:34:23.000Z","H8","0.251"
"2021-10-14T23:34:23.000Z","H9","0.252"
"2021-10-15T00:34:25.000Z","A1","1.258"
"2021-10-15T00:34:25.000Z","A10","0.272"
"2021-10-15T00:34:25.000Z","A11","0.355"
"2021-10-15T00:34:25.000Z","A12","0.315"
"2021-10-15T00:34:25.000Z","A2","1.307"
"2021-10-15T00:34:25.000Z","A3","1.374"
"2021-10-15T00:34:25.000Z","A4","1.37"
"2021-10-15T00:34:25.000Z","A5","1.582"
"2021-10-15T00:34:25.000Z","A6","1.515"
"2021-10-15T00:34:25.000Z","A7","0.251"
"2021-10-15T00:34:25.000Z","A8","0.263"
"2021-10-15T00:34:25.000Z","A9","0.261"
"2021-10-15T00:34:25.000Z","B1","1.296"
"2021-10-15T00:34:25.000Z","B10","0.277"
"2021-10-15T00:34:25.000Z","B11","0.296"
"2021-10-15T00:34:25.000Z","B12","0.316"
"2021-10-15T00:34:25.000Z","B2","1.311"
"2021-10-15T00:34:25.000Z","B3","1.375"
"2021-10-15T00:34:25.000Z","B4","1.401"
"2021-10-15T00:34:25.000Z","B5","1.504"
"2021-10-15T00:34:25.000Z","B6","1.508"
"2021-10-15T00:34:25.000Z","B7","0.237"
"2021-10-15T00:34:25.000Z","B8","0.243"
"2021-10-15T00:34:25.000Z","B9","0.271"
"2021-10-15T00:34:25.000Z","C1","1.299"
"2021-10-15T00:34:25.000Z","C10","0.274"
"2021-10-15T00:34:25.000Z","C11","0.304"
"2021-10-15T00:34:25.000Z","C12","0.346"
"2021-10-15T00:34:25.000Z","C2","1.243"
"2021-10-15T00:34:25.000Z","C3","1.42"
"2021-10-15T00:34:25.000Z","C4","1.407"
"2021-10-15T00:34:25.000Z","C5","1.538"
"2021-10-15T00:34:25.000Z","C6","1.494"
"2021-10-15T00:34:25.000Z","C7","0.253"
"2021-10-15T00:34:25.000Z","C8","0.261"
"2021-10-15T00:34:25.000Z","C9","0.274"
"2021-10-15T00:34:25.000Z","D1","1.311"
"2021-10-15T00:34:25.000Z","D10","0.297"
"2021-10-15T00:34:25.000Z","D11","0.305"
"2021-10-15T00:34:25.000Z","D12","0.365"
"2021-10-15T00:34:25.000Z","D2","1.318"
"2021-10-15T00:34:25.000Z","D3","1.374"
"2021-10-15T00:34:25.000Z","D4","1.498"
"2021-10-15T00:34:25.000Z","D5","1.488"
"2021-10-15T00:34:25.000Z","D6","1.594"
"2021-10-15T00:34:25.000Z","D7","0.25"
"2021-10-15T00:34:25.000Z","D8","0.241"
"2021-10-15T00:34:25.000Z","D9","0.271"
"2021-10-15T00:34:25.000Z","E1","1.318"
"2021-10-15T00:34:25.000Z","E10","0.316"
"2021-10-15T00:34:25.000Z","E11","0.313"
"2021-10-15T00:34:25.000Z","E12","0.405"
"2021-10-15T00:34:25.000Z","E2","1.355"
"2021-10-15T00:34:25.000Z","E3","1.411"
"2021-10-15T00:34:25.000Z","E4","1.455"
"2021-10-15T00:34:25.000Z","E5","1.516"
"2021-10-15T00:34:25.000Z","E6","1.551"
"2021-10-15T00:34:25.000Z","E7","0.273"
"2021-10-15T00:34:25.000Z","E8","0.247"
"2021-10-15T00:34:25.000Z","E9","0.33"
"2021-10-15T00:34:25.000Z","F1","1.288"
"2021-10-15T00:34:25.000Z","F10","0.297"
"2021-10-15T00:34:25.000Z","F11","0.339"
"2021-10-15T00:34:25.000Z","F12","0.334"
"2021-10-15T00:34:25.000Z","F2","1.409"
"2021-10-15T00:34:25.000Z","F3","1.447"
"2021-10-15T00:34:25.000Z","F4","1.439"
"2021-10-15T00:34:25.000Z","F5","1.462"
"2021-10-15T00:34:25.000Z","F6","1.547"
"2021-10-15T00:34:25.000Z","F7","0.256"
"2021-10-15T00:34:25.000Z","F8","0.288"
"2021-10-15T00:34:25.000Z","F9","0.306"
"2021-10-15T00:34:25.000Z","G1","1.285"
"2021-10-15T00:34:25.000Z","G10","0.313"
"2021-10-15T00:34:25.000Z","G11","0.312"
"2021-10-15T00:34:25.000Z","G12","0.305"
"2021-10-15T00:34:25.000Z","G2","1.365"
"2021-10-15T00:34:25.000Z","G3","1.352"
"2021-10-15T00:34:25.000Z","G4","1.446"
"2021-10-15T00:34:25.000Z","G5","1.498"
"2021-10-15T00:34:25.000Z","G6","1.488"
"2021-10-15T00:34:25.000Z","G7","0.241"
"2021-10-15T00:34:25.000Z","G8","0.277"
"2021-10-15T00:34:25.000Z","G9","0.256"
"2021-10-15T00:34:25.000Z","H1","1.315"
"2021-10-15T00:34:25.000Z","H10","0.277"
"2021-10-15T00:34:25.000Z","H11","0.312"
"2021-10-15T00:34:25.000Z","H12","0.356"
"2021-10-15T00:34:25.000Z","H2","1.406"
"2021-10-15T00:34:25.000Z","H3","1.406"
"2021-10-15T00:34:25.000Z","H4","1.417"
"2021-10-15T00:34:25.000Z","H5","1.468"
"2021-10-15T00:34:25.000Z","H6","1.475"
"2021-10-15T00:34:25.000Z","H7","0.244"
"2021-10-15T00:34:25.000Z","H8","0.272"
"2021-10-15T00:34:25.000Z","H9","0.26"
"2021-10-15T01:34:22.000Z","A1","1.3"
"2021-10-15T01:34:22.000Z","A10","0.319"
"2021-10-15T01:34:22.000Z","A11","0.344"
"2021-10-15T01:34:22.000Z","A12","0.366"
"2021-10-15T01:34:22.000Z","A2","1.301"
"2021-10-15T01:34:22.000Z","A3","1.373"
"2021-10-15T01:34:22.000Z","A4","1.523"
"2021-10-15T01:34:22.000Z","A5","1.504"
"2021-10-15T01:34:22.000Z","A6","1.61"
"2021-10-15T01:34:22.000Z","A7","0.265"
"2021-10-15T01:34:22.000Z","A8","0.292"
"2021-10-15T01:34:22.000Z","A9","0.286"
"2021-10-15T01:34:22.000Z","B1","1.31"
"2021-10-15T01:34:22.000Z","B10","0.315"
"2021-10-15T01:34:22.000Z","B11","0.319"
"2021-10-15T01:34:22.000Z","B12","0.336"
"2021-10-15T01:34:22.000Z","B2","1.313"
"2021-10-15T01:34:22.000Z","B3","1.466"
"2021-10-15T01:34:22.000Z","B4","1.399"
"2021-10-15T01:34:22.000Z","B5","1.5"
"2021-10-15T01:34:22.000Z","B6","1.55"
"2021-10-15T01:34:22.000Z","B7","0.27"
"2021-10-15T01:34:22.000Z","B8","0.253"
"2021-10-15T01:34:22.000Z","B9","0.293"
"2021-10-15T01:34:22.000Z","C1","1.311"
"2021-10-15T01:34:22.000Z","C10","0.284"
"2021-10-15T01:34:22.000Z","C11","0.312"
"2021-10-15T01:34:22.000Z","C12","0.355"
"2021-10-15T01:34:22.000Z","C2","1.317"
"2021-10-15T01:34:22.000Z","C3","1.409"
"2021-10-15T01:34:22.000Z","C4","1.411"
"2021-10-15T01:34:22.000Z","C5","1.518"
"2021-10-15T01:34:22.000Z","C6","1.594"
"2021-10-15T01:34:22.000Z","C7","0.267"
"2021-10-15T01:34:22.000Z","C8","0.252"
"2021-10-15T01:34:22.000Z","C9","0.287"
"2021-10-15T01:34:22.000Z","D1","1.328"
"2021-10-15T01:34:22.000Z","D10","0.301"
"2021-10-15T01:34:22.000Z","D11","0.327"
"2021-10-15T01:34:22.000Z","D12","0.35"
"2021-10-15T01:34:22.000Z","D2","1.34"
"2021-10-15T01:34:22.000Z","D3","1.431"
"2021-10-15T01:34:22.000Z","D4","1.435"
"2021-10-15T01:34:22.000Z","D5","1.541"
"2021-10-15T01:34:22.000Z","D6","1.521"
"2021-10-15T01:34:22.000Z","D7","0.259"
"2021-10-15T01:34:22.000Z","D8","0.248"
"2021-10-15T01:34:22.000Z","D9","0.283"
"2021-10-15T01:34:22.000Z","E1","1.367"
"2021-10-15T01:34:22.000Z","E10","0.313"
"2021-10-15T01:34:22.000Z","E11","0.369"
"2021-10-15T01:34:22.000Z","E12","0.334"
"2021-10-15T01:34:22.000Z","E2","1.388"
"2021-10-15T01:34:22.000Z","E3","1.454"
"2021-10-15T01:34:22.000Z","E4","1.505"
"2021-10-15T01:34:22.000Z","E5","1.57"
"2021-10-15T01:34:22.000Z","E6","1.546"
"2021-10-15T01:34:22.000Z","E7","0.276"
"2021-10-15T01:34:22.000Z","E8","0.264"
"2021-10-15T01:34:22.000Z","E9","0.28"
"2021-10-15T01:34:22.000Z","F1","1.308"
"2021-10-15T01:34:22.000Z","F10","0.332"
"2021-10-15T01:34:22.000Z","F11","0.353"
"2021-10-15T01:34:22.000Z","F12","0.325"
"2021-10-15T01:34:22.000Z","F2","1.333"
"2021-10-15T01:34:22.000Z","F3","1.406"
"2021-10-15T01:34:22.000Z","F4","1.483"
"2021-10-15T01:34:22.000Z","F5","1.559"
"2021-10-15T01:34:22.000Z","F6","1.53"
"2021-10-15T01:34:22.000Z","F7","0.258"
"2021-10-15T01:34:22.000Z","F8","0.301"
"2021-10-15T01:34:22.000Z","F9","0.287"
"2021-10-15T01:34:22.000Z","G1","1.33"
"2021-10-15T01:34:22.000Z","G10","0.297"
"2021-10-15T01:34:22.000Z","G11","0.389"
"2021-10-15T01:34:22.000Z","G12","0.335"
"2021-10-15T01:34:22.000Z","G2","1.438"
"2021-10-15T01:34:22.000Z","G3","1.405"
"2021-10-15T01:34:22.000Z","G4","1.451"
"2021-10-15T01:34:22.000Z","G5","1.627"
"2021-10-15T01:34:22.000Z","G6","1.53"
"2021-10-15T01:34:22.000Z","G7","0.251"
"2021-10-15T01:34:22.000Z","G8","0.288"
"2021-10-15T01:34:22.000Z","G9","0.283"
"2021-10-15T01:34:22.000Z","H1","1.297"
"2021-10-15T01:34:22.000Z","H10","0.275"
"2021-10-15T01:34:22.000Z","H11","0.368"
"2021-10-15T01:34:22.000Z","H12","0.328"
"2021-10-15T01:34:22.000Z","H2","1.343"
"2021-10-15T01:34:22.000Z","H3","1.425"
"2021-10-15T01:34:22.000Z","H4","1.45"
"2021-10-15T01:34:22.000Z","H5","1.632"
"2021-10-15T01:34:22.000Z","H6","1.544"
"2021-10-15T01:34:22.000Z","H7","0.26"
"2021-10-15T01:34:22.000Z","H8","0.25"
"2021-10-15T01:34:22.000Z","H9","0.29"
"2021-10-15T02:34:26.000Z","A1","1.321"
"2021-10-15T02:34:26.000Z","A10","0.335"
"2021-10-15T02:34:26.000Z","A11","0.344"
"2021-10-15T02:34:26.000Z","A12","0.352"
"2021-10-15T02:34:26.000Z","A2","1.361"
"2021-10-15T02:34:26.000Z","A3","1.416"
"2021-10-15T02:34:26.000Z","A4","1.538"
"2021-10-15T02:34:26.000Z","A5","1.553"
"2021-10-15T02:34:26.000Z","A6","1.544"
"2021-10-15T02:34:26.000Z","A7","0.272"
"2021-10-15T02:34:26.000Z","A8","0.255"
"2021-10-15T02:34:26.000Z","A9","0.293"
"2021-10-15T02:34:26.000Z","B1","1.377"
"2021-10-15T02:34:26.000Z","B10","0.302"
"2021-10-15T02:34:26.000Z","B11","0.331"
"2021-10-15T02:34:26.000Z","B12","0.327"
"2021-10-15T02:34:26.000Z","B2","1.347"
"2021-10-15T02:34:26.000Z","B3","1.506"
